sale_id,category,qty_mkgs,demand_label,demand_score,lots,kgs
SALE_06_2026,high_medium,0.56,fair,3,1394.0,556400.0
SALE_06_2026,leafy,0.96,fair,3,2551.0,959969.0
SALE_06_2026,semi_leafy,0.7,fair,3,1723.0,696649.0
SALE_06_2026,tippy,1.06,fair,3,2290.0,1058442.0
SALE_06_2026,premium_flowery,0.03,fair,3,253.0,34822.0
SALE_06_2026,off_grade,1.45,less,2,2761.0,1449665.0
SALE_06_2026,dust,0.46,less,2,532.0,464532.0
SALE_06_2026,total,5.95,fair_general,3,,
SALE_10_2026,ex_estate,0.75,good,4,797.0,748348.0
SALE_10_2026,high_medium,0.52,fair,3,1267.0,519138.0
SALE_10_2026,leafy,0.69,fair,3,1953.0,694315.0
SALE_10_2026,semi_leafy,0.58,fair,3,1483.0,577101.0
SALE_10_2026,tippy,0.82,fair,3,1843.0,818514.0
SALE_10_2026,premium_flowery,0.04,less,2,285.0,36644.0
SALE_10_2026,off_grade,1.28,irregular,3,2465.0,1279284.0
SALE_10_2026,dust,0.48,less,2,554.0,480312.0
SALE_10_2026,total,5.15,bearish,3,,
SALE_44_2025,ex_estate,0.61,good,4,645.0,613866.0
SALE_44_2025,high_medium,0.55,fair,3,1323.0,553663.0
SALE_44_2025,leafy,0.76,fair,3,2014.0,758916.0
SALE_44_2025,semi_leafy,0.68,fair,3,1624.0,680377.0
SALE_44_2025,tippy,0.93,fair,3,2003.0,927762.0
SALE_44_2025,premium_flowery,0.06,fair,3,409.0,57090.0
SALE_44_2025,off_grade,1.23,fair,3,2396.0,1229939.0
SALE_44_2025,dust,0.37,irregularlylower,3,430.0,367464.0
SALE_44_2025,total,5.19,fair_general,3,,
SALE_02_2026,ex_estate,0.74,fair,3,773.0,737144.0
SALE_02_2026,high_medium,0.67,easier,3,1581.0,667214.0
SALE_02_2026,leafy,0.79,less,2,2117.0,794803.0
SALE_02_2026,semi_leafy,0.65,fair,3,1561.0,646957.0
SALE_02_2026,tippy,0.93,fair,3,2016.0,929335.0
SALE_02_2026,premium_flowery,0.05,less,2,402.0,55080.0
SALE_02_2026,off_grade,1.26,irregular,3,2409.0,1261546.0
SALE_02_2026,dust,0.46,firmtoeasier,3,545.0,462576.0
SALE_02_2026,total,5.55,bearish,3,,
SALE_40_2025,ex_estate,0.75,less,2,771.0,749237.0
SALE_40_2025,high_medium,0.67,irregular,3,1595.0,674836.0
SALE_40_2025,leafy,0.69,fair,3,1845.0,687381.0
SALE_40_2025,semi_leafy,0.7,fair,3,1655.0,698027.0
SALE_40_2025,tippy,0.89,fair,3,1875.0,886077.0
SALE_40_2025,premium_flowery,0.06,fair,3,422.0,57647.0
SALE_40_2025,off_grade,1.23,irregularlylower,3,2362.0,1230566.0
SALE_40_2025,dust,0.52,fair,3,578.0,518667.0
SALE_40_2025,total,5.5,fair_general,3,,
SALE_48_2025,ex_estate,0.79,irregular,3,826.0,786236.0
SALE_48_2025,high_medium,0.77,easier,3,1718.0,771422.0
SALE_48_2025,leafy,0.81,fair,3,2094.0,808831.0
SALE_48_2025,semi_leafy,0.72,fair,3,1722.0,724589.0
SALE_48_2025,tippy,0.92,fair,3,1998.0,917888.0
SALE_48_2025,premium_flowery,0.05,good,4,366.0,48156.0
SALE_48_2025,off_grade,1.24,irregular,3,2409.0,1243689.0
SALE_48_2025,dust,0.46,fair,3,515.0,457498.0
SALE_48_2025,total,5.76,fair_general,3,,
SALE_36_2025,ex_estate,0.65,good,4,705.0,652564.0
SALE_36_2025,high_medium,0.58,fair,3,1375.0,580731.0
SALE_36_2025,leafy,0.7,fair,3,1877.0,700732.0
SALE_36_2025,semi_leafy,0.61,fair,3,1473.0,609841.0
SALE_36_2025,tippy,0.86,fair,3,1863.0,862383.0
SALE_36_2025,premium_flowery,0.05,fair,3,415.0,53841.0
SALE_36_2025,off_grade,1.18,fair,3,2316.0,1179185.0
SALE_36_2025,dust,0.44,good,4,538.0,443392.0
SALE_36_2025,total,5.08,fair_general,3,,
SALE_07_2026,ex_estate,0.8,good,4,859.0,799623.0
SALE_07_2026,high_medium,0.65,fair,3,1589.0,646567.0
SALE_07_2026,leafy,0.83,fair,3,2293.0,829242.0
SALE_07_2026,semi_leafy,0.64,fair,3,1621.0,643358.0
SALE_07_2026,tippy,0.94,fair,3,2091.0,942118.0
SALE_07_2026,premium_flowery,0.06,fair,3,454.0,63340.0
SALE_07_2026,off_grade,1.26,less,2,2470.0,1264462.0
SALE_07_2026,dust,0.53,less,2,598.0,534304.0
SALE_07_2026,total,5.72,fair_general,3,,
SALE_45_2025,ex_estate,0.66,fair,3,687.0,656023.0
SALE_45_2025,high_medium,0.55,fair,3,1314.0,549744.0
SALE_45_2025,leafy,0.71,fair,3,1930.0,713541.0
SALE_45_2025,semi_leafy,0.66,fair,3,1568.0,656342.0
SALE_45_2025,tippy,0.88,fair,3,1868.0,879111.0
SALE_45_2025,premium_flowery,0.05,fair,3,352.0,47787.0
SALE_45_2025,off_grade,1.09,fair,3,2135.0,1094373.0
SALE_45_2025,dust,0.37,fair,3,452.0,374390.0
SALE_45_2025,total,4.97,fair,3,,
SALE_05_2026,ex_estate,0.78,fair,3,801.0,784524.0
SALE_05_2026,high_medium,0.65,irregular,3,1629.0,654744.0
SALE_05_2026,leafy,0.96,fair,3,2505.0,962061.0
SALE_05_2026,semi_leafy,0.8,fair,3,1839.0,798991.0
SALE_05_2026,tippy,1.01,fair,3,2104.0,1013558.0
SALE_05_2026,premium_flowery,0.06,improved,3,458.0,62362.0
SALE_05_2026,off_grade,1.31,less,2,2593.0,1309972.0
SALE_05_2026,dust,0.5,fair,3,564.0,503510.0
SALE_05_2026,total,6.09,fair_general,3,,
SALE_03_2026,ex_estate,0.82,fair,3,860.0,822654.0
SALE_03_2026,high_medium,0.07,easier,3,1625.0,701393.0
SALE_03_2026,leafy,0.9,fair,3,2207.0,903311.0
SALE_03_2026,semi_leafy,0.84,fair,3,1865.0,843481.0
SALE_03_2026,tippy,1.12,fair,3,2277.0,1123548.0
SALE_03_2026,premium_flowery,0.06,fair,3,453.0,63785.0
SALE_03_2026,off_grade,1.33,irregular,3,2567.0,1330190.0
SALE_03_2026,dust,0.56,fair,3,618.0,561246.0
SALE_03_2026,total,6.35,fair_general,3,,
SALE_41_2025,ex_estate,0.75,irregular,3,777.0,755484.0
SALE_41_2025,high_medium,0.68,fair,3,1579.0,677041.0
SALE_41_2025,leafy,0.74,fair,3,1946.0,741964.0
SALE_41_2025,semi_leafy,0.66,fair,3,1576.0,659537.0
SALE_41_2025,tippy,0.87,fair,3,1892.0,868791.0
SALE_41_2025,premium_flowery,0.05,fair,3,409.0,54171.0
SALE_41_2025,off_grade,1.18,irregular,3,2283.0,1182437.0
SALE_41_2025,dust,0.5,less,2,557.0,501573.0
SALE_41_2025,total,5.44,fair_general,3,,
SALE_49_2025,ex_estate,0.79,irregular,3,796.0,795702.0
SALE_49_2025,high_medium,0.73,fair,3,1588.0,735552.0
SALE_49_2025,leafy,0.86,fair,3,2216.0,857656.0
SALE_49_2025,semi_leafy,0.66,fair,3,1584.0,656569.0
SALE_49_2025,tippy,0.93,fair,3,2022.0,931649.0
SALE_49_2025,premium_flowery,0.05,fair,3,406.0,53226.0
SALE_49_2025,off_grade,1.25,irregular,3,2428.0,1255300.0
SALE_49_2025,dust,0.48,less,2,536.0,480109.0
SALE_49_2025,total,5.76,bearish,3,,
SALE_08_2026,ex_estate,0.82,good,4,853.0,823266.0
SALE_08_2026,high_medium,0.63,fair,3,1549.0,634203.0
SALE_08_2026,leafy,0.72,fair,3,2074.0,724854.0
SALE_08_2026,semi_leafy,0.65,fair,3,1671.0,646703.0
SALE_08_2026,tippy,0.88,fair,3,1984.0,884025.0
SALE_08_2026,premium_flowery,0.04,fair,3,328.0,41967.0
SALE_08_2026,off_grade,1.23,fair,3,2361.0,1235538.0
SALE_08_2026,dust,0.54,fair,3,601.0,542634.0
SALE_08_2026,total,5.53,fair,3,,
SALE_46_2025,ex_estate,0.75,fair,3,781.0,753204.0
SALE_46_2025,high_medium,0.65,good,4,1557.0,646918.0
SALE_46_2025,leafy,0.8,fair,3,2105.0,805819.0
SALE_46_2025,semi_leafy,0.78,fair,3,1800.0,777765.0
SALE_46_2025,tippy,1.01,fair,3,2103.0,1007946.0
SALE_46_2025,premium_flowery,0.06,fair,3,434.0,56214.0
SALE_46_2025,off_grade,1.25,fair,3,2400.0,1250106.0
SALE_46_2025,dust,0.46,fair,3,550.0,464219.0
SALE_46_2025,total,5.76,fair_general,3,,
SALE_04_2026,ex_estate,0.81,fair,3,844.0,806690.0
SALE_04_2026,high_medium,0.64,easier,3,1564.0,642046.0
SALE_04_2026,leafy,0.9,less,2,2312.0,900019.0
SALE_04_2026,semi_leafy,0.78,fair,3,1794.0,778194.0
SALE_04_2026,tippy,1.06,fair,3,2209.0,1062997.0
SALE_04_2026,premium_flowery,0.06,fair,3,441.0,61812.0
SALE_04_2026,off_grade,1.26,irregular,3,2443.0,1259365.0
SALE_04_2026,dust,0.51,firmtoeasier,3,568.0,513275.0
SALE_04_2026,total,6.02,bearish,3,,
SALE_42_2025,ex_estate,0.72,bearish,3,748.0,718624.0
SALE_42_2025,high_medium,0.61,fair,3,1458.0,608415.0
SALE_42_2025,leafy,0.66,fair,3,1805.0,665567.0
SALE_42_2025,semi_leafy,0.62,fair,3,1564.0,625872.0
SALE_42_2025,tippy,0.8,fair,3,1752.0,798503.0
SALE_42_2025,premium_flowery,0.06,fair,3,432.0,58442.0
SALE_42_2025,off_grade,1.07,fair,3,2030.0,1067634.0
SALE_42_2025,dust,0.44,fair,3,502.0,441734.0
SALE_42_2025,total,4.98,fair,3,,
SALE_09_2026,ex_estate,0.76,good,4,789.0,760627.0
SALE_09_2026,high_medium,0.44,easier,3,1084.0,437979.0
SALE_09_2026,leafy,0.73,good,4,2027.0,733484.0
SALE_09_2026,semi_leafy,0.56,good,4,1440.0,557215.0
SALE_09_2026,tippy,0.81,fair,3,1812.0,811342.0
SALE_09_2026,premium_flowery,0.03,less,2,266.0,35139.0
SALE_09_2026,off_grade,1.46,less,2,2711.0,1456832.0
SALE_09_2026,dust,0.51,less,2,588.0,508925.0
SALE_09_2026,total,5.3,bearish,3,,
SALE_43_2025,ex_estate,0.68,fair,3,718.0,679517.0
SALE_43_2025,high_medium,0.62,fair,3,1503.0,625320.0
SALE_43_2025,leafy,0.71,fair,3,1906.0,707031.0
SALE_43_2025,semi_leafy,0.68,fair,3,1626.0,681090.0
SALE_43_2025,tippy,0.87,fair,3,1852.0,868445.0
SALE_43_2025,premium_flowery,0.05,fair,3,357.0,46971.0
SALE_43_2025,off_grade,1.28,irregular,3,2462.0,1284424.0
SALE_43_2025,dust,0.45,fair,3,511.0,448394.0
SALE_43_2025,total,5.34,fair,3,,
SALE_01_2026,ex_estate,0.73,fair,3,756.0,726992.0
SALE_01_2026,high_medium,0.63,fair,3,1488.0,635247.0
SALE_01_2026,leafy,0.85,fair,3,2229.0,847656.0
SALE_01_2026,semi_leafy,0.7,fair,3,1679.0,699651.0
SALE_01_2026,tippy,0.96,fair,3,2114.0,960328.0
SALE_01_2026,premium_flowery,0.05,fair,3,380.0,52489.0
SALE_01_2026,off_grade,1.45,less,2,2780.0,1451497.0
SALE_01_2026,dust,0.42,less,2,489.0,421024.0
SALE_01_2026,total,5.79,fair_general,3,,
SALE_39_2025,ex_estate,0.71,good,4,736.0,715500.0
SALE_39_2025,high_medium,0.6,less,2,1448.0,598899.0
SALE_39_2025,leafy,0.68,fair,3,1816.0,683074.0
SALE_39_2025,semi_leafy,0.71,fair,3,1629.0,707293.0
SALE_39_2025,tippy,0.93,fair,3,1956.0,935022.0
SALE_39_2025,premium_flowery,0.05,fair,3,343.0,46713.0
SALE_39_2025,off_grade,1.15,irregular,3,2278.0,1153553.0
SALE_39_2025,dust,0.45,less,2,526.0,453230.0
SALE_39_2025,total,5.29,fair_general,3,,
SALE_47_2025,ex_estate,0.71,good,4,751.0,713458.0
SALE_47_2025,high_medium,0.62,good,4,1440.0,616923.0
SALE_47_2025,leafy,0.76,fair,3,1983.0,756716.0
SALE_47_2025,semi_leafy,0.63,fair,3,1527.0,634565.0
SALE_47_2025,tippy,0.84,fair,3,1840.0,842603.0
SALE_47_2025,premium_flowery,0.04,fair,3,312.0,41806.0
SALE_47_2025,off_grade,1.22,irregular,3,2411.0,1221160.0
SALE_47_2025,dust,0.44,firmtodearer,3,521.0,436501.0
SALE_47_2025,total,5.26,goodgeneral,3,,
SALE_35_2025,ex_estate,0.65,good,4,697.0,651675.0
SALE_35_2025,high_medium,0.65,good,4,1506.0,646734.0
SALE_35_2025,leafy,0.74,fair,3,1981.0,744364.0
SALE_35_2025,semi_leafy,0.64,fair,3,1544.0,642756.0
SALE_35_2025,tippy,0.88,fair,3,1906.0,879740.0
SALE_35_2025,premium_flowery,0.05,fair,3,361.0,47666.0
SALE_35_2025,off_grade,1.15,fair,3,2276.0,1146630.0
SALE_35_2025,dust,0.42,good,4,492.0,424046.0
SALE_35_2025,total,5.18,goodgeneral,3,,
