sale_id,category_type,category,elevation,price_lo_lkr,price_hi_lkr
UNKNOWN_Sale of 30 December 2025.pdf,off_grade,bop1a_better,low,,
UNKNOWN_Sale of 30 December 2025.pdf,off_grade,bop1a_other,high,650.0,750.0
UNKNOWN_Sale of 30 December 2025.pdf,off_grade,bop1a_other,medium,650.0,730.0
UNKNOWN_Sale of 30 December 2025.pdf,off_grade,bop1a_other,low,620.0,750.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_better,high,1260.0,1700.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_better,medium,1140.0,1260.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_better,low,980.0,1000.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_better,high,1140.0,
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_better,medium,1140.0,1240.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_better,low,1150.0,1460.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_below_best,high,1060.0,1240.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_below_best,medium,890.0,1120.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_below_best,low,770.0,960.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_other,high,,
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_other,medium,750.0,1120.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_ctc_other,low,810.0,1140.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_other,high,820.0,1040.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_other,medium,810.0,880.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,primary_orth_other,low,630.0,760.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_better,high,1100.0,1300.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_better,medium,1000.0,1120.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_better,low,1000.0,1100.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_other,high,820.0,1080.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_other,medium,570.0,980.0
UNKNOWN_Sale of 30 December 2025.pdf,dust,secondary_other,low,600.0,980.0
SALE_38_2025,off_grade,fannings_orthodox_better,high,840.0,1320.0
SALE_38_2025,off_grade,fannings_orthodox_better,medium,800.0,1120.0
SALE_38_2025,off_grade,fannings_orthodox_better,low,800.0,900.0
SALE_38_2025,off_grade,fannings_ctc_better,high,,
SALE_38_2025,off_grade,fannings_ctc_better,medium,880.0,920.0
SALE_38_2025,off_grade,fannings_ctc_better,low,820.0,1320.0
SALE_38_2025,off_grade,fannings_orthodox_other,high,600.0,830.0
SALE_38_2025,off_grade,fannings_orthodox_other,medium,600.0,790.0
SALE_38_2025,off_grade,fannings_orthodox_other,low,590.0,790.0
SALE_38_2025,off_grade,fannings_ctc_other,high,620.0,730.0
SALE_38_2025,off_grade,fannings_ctc_other,medium,600.0,740.0
SALE_38_2025,off_grade,fannings_ctc_other,low,500.0,790.0
SALE_38_2025,off_grade,brokens_good,high,780.0,900.0
SALE_38_2025,off_grade,brokens_good,medium,780.0,1140.0
SALE_38_2025,off_grade,brokens_good,low,,
SALE_38_2025,off_grade,brokens_other,high,680.0,770.0
SALE_38_2025,off_grade,brokens_other,medium,640.0,770.0
SALE_38_2025,off_grade,brokens_other,low,610.0,780.0
SALE_38_2025,off_grade,bop1a_better,high,770.0,960.0
SALE_38_2025,off_grade,bop1a_better,medium,780.0,1300.0
SALE_38_2025,off_grade,bop1a_better,low,,
SALE_38_2025,off_grade,bop1a_other,high,760.0,770.0
SALE_38_2025,off_grade,bop1a_other,medium,700.0,760.0
SALE_38_2025,off_grade,bop1a_other,low,620.0,760.0
SALE_38_2025,dust,primary_orth_better,high,1220.0,1650.0
SALE_38_2025,dust,primary_orth_better,medium,1040.0,1240.0
SALE_38_2025,dust,primary_orth_better,low,940.0,980.0
SALE_38_2025,dust,primary_ctc_better,high,1120.0,1160.0
SALE_38_2025,dust,primary_ctc_better,medium,1140.0,1260.0
SALE_38_2025,dust,primary_ctc_better,low,1100.0,1380.0
SALE_38_2025,dust,primary_orth_below_best,high,1000.0,1200.0
SALE_38_2025,dust,primary_orth_below_best,medium,920.0,1020.0
SALE_38_2025,dust,primary_orth_below_best,low,860.0,920.0
SALE_38_2025,dust,primary_ctc_other,high,,
SALE_38_2025,dust,primary_ctc_other,medium,1080.0,1120.0
SALE_38_2025,dust,primary_ctc_other,low,840.0,1080.0
SALE_38_2025,dust,primary_orth_other,high,730.0,980.0
SALE_38_2025,dust,primary_orth_other,medium,630.0,900.0
SALE_38_2025,dust,primary_orth_other,low,560.0,850.0
SALE_38_2025,dust,secondary_better,high,1040.0,1200.0
SALE_38_2025,dust,secondary_better,medium,880.0,1080.0
SALE_38_2025,dust,secondary_better,low,900.0,920.0
SALE_38_2025,dust,secondary_other,high,710.0,1000.0
SALE_38_2025,dust,secondary_other,medium,640.0,860.0
SALE_38_2025,dust,secondary_other,low,560.0,880.0
SALE_34_2025,off_grade,fannings_orthodox_better,high,800.0,1280.0
SALE_34_2025,off_grade,fannings_orthodox_better,medium,790.0,1060.0
SALE_34_2025,off_grade,fannings_orthodox_better,low,,
SALE_34_2025,off_grade,fannings_ctc_better,high,900.0,
SALE_34_2025,off_grade,fannings_ctc_better,medium,,
SALE_34_2025,off_grade,fannings_ctc_better,low,730.0,1240.0
SALE_34_2025,off_grade,fannings_orthodox_other,high,600.0,790.0
SALE_34_2025,off_grade,fannings_orthodox_other,medium,560.0,780.0
SALE_34_2025,off_grade,fannings_orthodox_other,low,520.0,770.0
SALE_34_2025,off_grade,fannings_ctc_other,high,,
SALE_34_2025,off_grade,fannings_ctc_other,medium,580.0,690.0
SALE_34_2025,off_grade,fannings_ctc_other,low,,
SALE_34_2025,off_grade,brokens_good,high,770.0,1000.0
SALE_34_2025,off_grade,brokens_good,medium,770.0,1260.0
SALE_34_2025,off_grade,brokens_good,low,,
SALE_34_2025,off_grade,brokens_other,high,580.0,760.0
SALE_34_2025,off_grade,brokens_other,medium,600.0,760.0
SALE_34_2025,off_grade,brokens_other,low,,
SALE_34_2025,off_grade,bop1a_better,high,780.0,920.0
SALE_34_2025,off_grade,bop1a_better,medium,780.0,1080.0
SALE_34_2025,off_grade,bop1a_better,low,780.0,1550.0
SALE_34_2025,off_grade,bop1a_other,high,730.0,760.0
SALE_34_2025,off_grade,bop1a_other,medium,740.0,760.0
SALE_34_2025,off_grade,bop1a_other,low,,
SALE_34_2025,dust,primary_orth_better,high,1220.0,1800.0
SALE_34_2025,dust,primary_orth_better,medium,1080.0,1280.0
SALE_34_2025,dust,primary_orth_better,low,1050.0,1300.0
SALE_34_2025,dust,primary_ctc_better,high,1060.0,1200.0
SALE_34_2025,dust,primary_ctc_better,medium,1100.0,1200.0
SALE_34_2025,dust,primary_ctc_better,low,1120.0,1480.0
SALE_34_2025,dust,primary_orth_below_best,high,1000.0,1200.0
SALE_34_2025,dust,primary_orth_below_best,medium,860.0,1060.0
SALE_34_2025,dust,primary_orth_below_best,low,810.0,1040.0
SALE_34_2025,dust,primary_ctc_other,high,890.0,1040.0
SALE_34_2025,dust,primary_ctc_other,medium,960.0,1080.0
SALE_34_2025,dust,primary_ctc_other,low,800.0,1100.0
SALE_34_2025,dust,primary_orth_other,high,700.0,980.0
SALE_34_2025,dust,primary_orth_other,medium,540.0,850.0
SALE_34_2025,dust,primary_orth_other,low,520.0,800.0
SALE_34_2025,dust,secondary_better,high,980.0,1180.0
SALE_34_2025,dust,secondary_better,medium,,
SALE_34_2025,dust,secondary_better,low,950.0,1060.0
SALE_34_2025,dust,secondary_other,high,600.0,960.0
SALE_34_2025,dust,secondary_other,medium,600.0,780.0
SALE_34_2025,dust,secondary_other,low,560.0,940.0
SALE_06_2026,off_grade,fannings_orthodox_better,high,820.0,1260.0
SALE_06_2026,off_grade,fannings_orthodox_better,medium,810.0,1040.0
SALE_06_2026,off_grade,fannings_orthodox_better,low,810.0,960.0
SALE_06_2026,off_grade,fannings_ctc_better,high,,
SALE_06_2026,off_grade,fannings_ctc_better,medium,,
SALE_06_2026,off_grade,fannings_ctc_better,low,800.0,1040.0
SALE_06_2026,off_grade,fannings_orthodox_other,high,450.0,800.0
SALE_06_2026,off_grade,fannings_orthodox_other,medium,500.0,790.0
SALE_06_2026,off_grade,fannings_orthodox_other,low,450.0,790.0
SALE_06_2026,off_grade,fannings_ctc_other,high,,
SALE_06_2026,off_grade,fannings_ctc_other,medium,580.0,700.0
SALE_06_2026,off_grade,fannings_ctc_other,low,540.0,670.0
SALE_06_2026,off_grade,brokens_good,high,710.0,1180.0
SALE_06_2026,off_grade,brokens_good,medium,720.0,1220.0
SALE_06_2026,off_grade,brokens_good,low,,
SALE_06_2026,off_grade,brokens_other,high,470.0,700.0
SALE_06_2026,off_grade,brokens_other,medium,450.0,710.0
SALE_06_2026,off_grade,brokens_other,low,,
SALE_06_2026,off_grade,bop1a_better,high,740.0,980.0
SALE_06_2026,off_grade,bop1a_better,medium,730.0,1060.0
SALE_06_2026,off_grade,bop1a_better,low,740.0,1400.0
SALE_06_2026,off_grade,bop1a_other,high,610.0,720.0
SALE_06_2026,off_grade,bop1a_other,medium,580.0,730.0
SALE_06_2026,off_grade,bop1a_other,low,500.0,720.0
SALE_06_2026,dust,primary_orth_better,high,1180.0,1650.0
SALE_06_2026,dust,primary_orth_better,medium,1080.0,1220.0
SALE_06_2026,dust,primary_orth_better,low,,
SALE_06_2026,dust,primary_ctc_better,high,1050.0,1100.0
SALE_06_2026,dust,primary_ctc_better,medium,1040.0,1100.0
SALE_06_2026,dust,primary_ctc_better,low,1150.0,1460.0
SALE_06_2026,dust,primary_orth_below_best,high,1040.0,1160.0
SALE_06_2026,dust,primary_orth_below_best,medium,830.0,1060.0
SALE_06_2026,dust,primary_orth_below_best,low,750.0,870.0
SALE_06_2026,dust,primary_ctc_other,high,960.0,1040.0
SALE_06_2026,dust,primary_ctc_other,medium,850.0,1020.0
SALE_06_2026,dust,primary_ctc_other,low,980.0,1140.0
SALE_06_2026,dust,primary_orth_other,high,800.0,1020.0
SALE_06_2026,dust,primary_orth_other,medium,600.0,820.0
SALE_06_2026,dust,primary_orth_other,low,630.0,740.0
SALE_06_2026,dust,secondary_better,high,1020.0,1200.0
SALE_06_2026,dust,secondary_better,medium,,
SALE_06_2026,dust,secondary_better,low,,
SALE_06_2026,dust,secondary_other,high,580.0,1000.0
SALE_06_2026,dust,secondary_other,medium,570.0,870.0
SALE_06_2026,dust,secondary_other,low,610.0,880.0
SALE_10_2026,off_grade,fannings_orthodox_better,high,790.0,1240.0
SALE_10_2026,off_grade,fannings_orthodox_better,medium,760.0,1120.0
SALE_10_2026,off_grade,fannings_orthodox_better,low,770.0,940.0
SALE_10_2026,off_grade,fannings_ctc_better,high,,
SALE_10_2026,off_grade,fannings_ctc_better,medium,,
SALE_10_2026,off_grade,fannings_ctc_better,low,,
SALE_10_2026,off_grade,fannings_orthodox_other,high,430.0,780.0
SALE_10_2026,off_grade,fannings_orthodox_other,medium,480.0,740.0
SALE_10_2026,off_grade,fannings_orthodox_other,low,,
SALE_10_2026,off_grade,fannings_ctc_other,high,580.0,
SALE_10_2026,off_grade,fannings_ctc_other,medium,560.0,580.0
SALE_10_2026,off_grade,fannings_ctc_other,low,600.0,690.0
SALE_10_2026,off_grade,brokens_good,high,690.0,1000.0
SALE_10_2026,off_grade,brokens_good,medium,680.0,1320.0
SALE_10_2026,off_grade,brokens_good,low,700.0,1280.0
SALE_10_2026,off_grade,brokens_other,high,400.0,640.0
SALE_10_2026,off_grade,brokens_other,medium,450.0,660.0
SALE_10_2026,off_grade,brokens_other,low,,
SALE_10_2026,off_grade,bop1a_better,high,700.0,960.0
SALE_10_2026,off_grade,bop1a_better,medium,700.0,1240.0
SALE_10_2026,off_grade,bop1a_better,low,750.0,1320.0
SALE_10_2026,off_grade,bop1a_other,high,600.0,680.0
SALE_10_2026,off_grade,bop1a_other,medium,600.0,680.0
SALE_10_2026,off_grade,bop1a_other,low,520.0,730.0
SALE_10_2026,dust,primary_orth_better,high,1160.0,1600.0
SALE_10_2026,dust,primary_orth_better,medium,1050.0,1240.0
SALE_10_2026,dust,primary_orth_better,low,960.0,1000.0
SALE_10_2026,dust,primary_ctc_better,high,1120.0,1180.0
SALE_10_2026,dust,primary_ctc_better,medium,1040.0,1120.0
SALE_10_2026,dust,primary_ctc_better,low,1160.0,1440.0
SALE_10_2026,dust,primary_orth_below_best,high,1000.0,1140.0
SALE_10_2026,dust,primary_orth_below_best,medium,840.0,1040.0
SALE_10_2026,dust,primary_orth_below_best,low,710.0,940.0
SALE_10_2026,dust,primary_ctc_other,high,1100.0,1120.0
SALE_10_2026,dust,primary_ctc_other,medium,920.0,1020.0
SALE_10_2026,dust,primary_ctc_other,low,770.0,1140.0
SALE_10_2026,dust,primary_orth_other,high,860.0,980.0
SALE_10_2026,dust,primary_orth_other,medium,590.0,830.0
SALE_10_2026,dust,primary_orth_other,low,550.0,700.0
SALE_10_2026,dust,secondary_better,high,1040.0,1220.0
SALE_10_2026,dust,secondary_better,medium,840.0,880.0
SALE_10_2026,dust,secondary_better,low,870.0,960.0
SALE_10_2026,dust,secondary_other,high,610.0,1020.0
SALE_10_2026,dust,secondary_other,medium,590.0,820.0
SALE_10_2026,dust,secondary_other,low,580.0,860.0
SALE_44_2025,off_grade,fannings_orthodox_better,high,850.0,1260.0
SALE_44_2025,off_grade,fannings_orthodox_better,medium,840.0,1160.0
SALE_44_2025,off_grade,fannings_orthodox_better,low,,
SALE_44_2025,off_grade,fannings_ctc_better,high,,
SALE_44_2025,off_grade,fannings_ctc_better,medium,840.0,
SALE_44_2025,off_grade,fannings_ctc_better,low,850.0,1200.0
SALE_44_2025,off_grade,fannings_orthodox_other,high,600.0,820.0
SALE_44_2025,off_grade,fannings_orthodox_other,medium,560.0,830.0
SALE_44_2025,off_grade,fannings_orthodox_other,low,,
SALE_44_2025,off_grade,fannings_ctc_other,high,,
SALE_44_2025,off_grade,fannings_ctc_other,medium,610.0,770.0
SALE_44_2025,off_grade,fannings_ctc_other,low,600.0,770.0
SALE_44_2025,off_grade,brokens_good,high,750.0,1000.0
SALE_44_2025,off_grade,brokens_good,medium,750.0,1220.0
SALE_44_2025,off_grade,brokens_good,low,760.0,1240.0
SALE_44_2025,off_grade,brokens_other,high,580.0,740.0
SALE_44_2025,off_grade,brokens_other,medium,600.0,740.0
SALE_44_2025,off_grade,brokens_other,low,520.0,750.0
SALE_44_2025,off_grade,bop1a_better,high,800.0,880.0
SALE_44_2025,off_grade,bop1a_better,medium,800.0,1180.0
SALE_44_2025,off_grade,bop1a_better,low,,
SALE_44_2025,off_grade,bop1a_other,high,760.0,790.0
SALE_44_2025,off_grade,bop1a_other,medium,630.0,780.0
SALE_44_2025,off_grade,bop1a_other,low,600.0,800.0
SALE_44_2025,dust,primary_orth_better,high,1200.0,1550.0
SALE_44_2025,dust,primary_orth_better,medium,1040.0,1160.0
SALE_44_2025,dust,primary_orth_better,low,900.0,1000.0
SALE_44_2025,dust,primary_ctc_better,high,1120.0,1160.0
SALE_44_2025,dust,primary_ctc_better,medium,1120.0,1180.0
SALE_44_2025,dust,primary_ctc_better,low,1180.0,1480.0
SALE_44_2025,dust,primary_orth_below_best,high,1100.0,1200.0
SALE_44_2025,dust,primary_orth_below_best,medium,870.0,1020.0
SALE_44_2025,dust,primary_orth_below_best,low,830.0,900.0
SALE_44_2025,dust,primary_ctc_other,high,1100.0,1120.0
SALE_44_2025,dust,primary_ctc_other,medium,940.0,1100.0
SALE_44_2025,dust,primary_ctc_other,low,900.0,1160.0
SALE_44_2025,dust,primary_orth_other,high,1060.0,1100.0
SALE_44_2025,dust,primary_orth_other,medium,570.0,860.0
SALE_44_2025,dust,primary_orth_other,low,600.0,820.0
SALE_44_2025,dust,secondary_better,high,1080.0,1320.0
SALE_44_2025,dust,secondary_better,medium,920.0,1020.0
SALE_44_2025,dust,secondary_better,low,900.0,960.0
SALE_44_2025,dust,secondary_other,high,600.0,1060.0
SALE_44_2025,dust,secondary_other,medium,550.0,900.0
SALE_44_2025,dust,secondary_other,low,500.0,880.0
SALE_02_2026,off_grade,fannings_orthodox_better,high,860.0,1220.0
SALE_02_2026,off_grade,fannings_orthodox_better,medium,830.0,900.0
SALE_02_2026,off_grade,fannings_orthodox_better,low,,
SALE_02_2026,off_grade,fannings_ctc_better,high,,
SALE_02_2026,off_grade,fannings_ctc_better,medium,790.0,
SALE_02_2026,off_grade,fannings_ctc_better,low,870.0,1260.0
SALE_02_2026,off_grade,fannings_orthodox_other,high,570.0,850.0
SALE_02_2026,off_grade,fannings_orthodox_other,medium,500.0,820.0
SALE_02_2026,off_grade,fannings_orthodox_other,low,540.0,830.0
SALE_02_2026,off_grade,fannings_ctc_other,high,,
SALE_02_2026,off_grade,fannings_ctc_other,medium,600.0,780.0
SALE_02_2026,off_grade,fannings_ctc_other,low,640.0,790.0
SALE_02_2026,off_grade,brokens_good,high,750.0,1020.0
SALE_02_2026,off_grade,brokens_good,medium,750.0,1220.0
SALE_02_2026,off_grade,brokens_good,low,760.0,1200.0
SALE_02_2026,off_grade,brokens_other,high,510.0,740.0
SALE_02_2026,off_grade,brokens_other,medium,470.0,740.0
SALE_02_2026,off_grade,brokens_other,low,400.0,750.0
SALE_02_2026,off_grade,bop1a_better,high,740.0,860.0
SALE_02_2026,off_grade,bop1a_better,medium,740.0,1080.0
SALE_02_2026,off_grade,bop1a_better,low,,
SALE_02_2026,off_grade,bop1a_other,high,670.0,720.0
SALE_02_2026,off_grade,bop1a_other,medium,620.0,720.0
SALE_02_2026,off_grade,bop1a_other,low,520.0,720.0
SALE_02_2026,dust,primary_orth_better,high,1200.0,1750.0
SALE_02_2026,dust,primary_orth_better,medium,1120.0,1260.0
SALE_02_2026,dust,primary_orth_better,low,950.0,1020.0
SALE_02_2026,dust,primary_ctc_better,high,1150.0,1200.0
SALE_02_2026,dust,primary_ctc_better,medium,1160.0,1240.0
SALE_02_2026,dust,primary_ctc_better,low,1140.0,1440.0
SALE_02_2026,dust,primary_orth_below_best,high,1040.0,1180.0
SALE_02_2026,dust,primary_orth_below_best,medium,870.0,1100.0
SALE_02_2026,dust,primary_orth_below_best,low,770.0,940.0
SALE_02_2026,dust,primary_ctc_other,high,1080.0,1140.0
SALE_02_2026,dust,primary_ctc_other,medium,940.0,1140.0
SALE_02_2026,dust,primary_ctc_other,low,860.0,1120.0
SALE_02_2026,dust,primary_orth_other,high,830.0,1020.0
SALE_02_2026,dust,primary_orth_other,medium,790.0,860.0
SALE_02_2026,dust,primary_orth_other,low,630.0,760.0
SALE_02_2026,dust,secondary_better,high,1050.0,1180.0
SALE_02_2026,dust,secondary_better,medium,1000.0,1060.0
SALE_02_2026,dust,secondary_better,low,960.0,980.0
SALE_02_2026,dust,secondary_other,high,640.0,1040.0
SALE_02_2026,dust,secondary_other,medium,610.0,980.0
SALE_02_2026,dust,secondary_other,low,580.0,950.0
SALE_40_2025,off_grade,fannings_orthodox_better,high,860.0,1260.0
SALE_40_2025,off_grade,fannings_orthodox_better,medium,830.0,1050.0
SALE_40_2025,off_grade,fannings_orthodox_better,low,830.0,940.0
SALE_40_2025,off_grade,fannings_ctc_better,high,750.0,
SALE_40_2025,off_grade,fannings_ctc_better,medium,880.0,900.0
SALE_40_2025,off_grade,fannings_ctc_better,low,,
SALE_40_2025,off_grade,fannings_orthodox_other,high,600.0,850.0
SALE_40_2025,off_grade,fannings_orthodox_other,medium,620.0,820.0
SALE_40_2025,off_grade,fannings_orthodox_other,low,,
SALE_40_2025,off_grade,fannings_ctc_other,high,670.0,
SALE_40_2025,off_grade,fannings_ctc_other,medium,640.0,790.0
SALE_40_2025,off_grade,fannings_ctc_other,low,,
SALE_40_2025,off_grade,brokens_good,high,750.0,980.0
SALE_40_2025,off_grade,brokens_good,medium,770.0,1100.0
SALE_40_2025,off_grade,brokens_good,low,780.0,1200.0
SALE_40_2025,off_grade,brokens_other,high,610.0,740.0
SALE_40_2025,off_grade,brokens_other,medium,590.0,760.0
SALE_40_2025,off_grade,brokens_other,low,550.0,770.0
SALE_40_2025,off_grade,bop1a_better,high,780.0,1260.0
SALE_40_2025,off_grade,bop1a_better,medium,780.0,1100.0
SALE_40_2025,off_grade,bop1a_better,low,,
SALE_40_2025,off_grade,bop1a_other,high,700.0,770.0
SALE_40_2025,off_grade,bop1a_other,medium,670.0,760.0
SALE_40_2025,off_grade,bop1a_other,low,640.0,760.0
SALE_40_2025,dust,primary_orth_better,high,1260.0,1500.0
SALE_40_2025,dust,primary_orth_better,medium,1050.0,1320.0
SALE_40_2025,dust,primary_orth_better,low,920.0,1000.0
SALE_40_2025,dust,primary_ctc_better,high,1100.0,1140.0
SALE_40_2025,dust,primary_ctc_better,medium,1100.0,1140.0
SALE_40_2025,dust,primary_ctc_better,low,1140.0,1420.0
SALE_40_2025,dust,primary_orth_below_best,high,1000.0,1240.0
SALE_40_2025,dust,primary_orth_below_best,medium,870.0,1040.0
SALE_40_2025,dust,primary_orth_below_best,low,840.0,900.0
SALE_40_2025,dust,primary_ctc_other,high,1080.0,1100.0
SALE_40_2025,dust,primary_ctc_other,medium,960.0,1080.0
SALE_40_2025,dust,primary_ctc_other,low,870.0,1100.0
SALE_40_2025,dust,primary_orth_other,high,710.0,980.0
SALE_40_2025,dust,primary_orth_other,medium,740.0,860.0
SALE_40_2025,dust,primary_orth_other,low,550.0,820.0
SALE_40_2025,dust,secondary_better,high,1050.0,1160.0
SALE_40_2025,dust,secondary_better,medium,880.0,1000.0
SALE_40_2025,dust,secondary_better,low,980.0,1120.0
SALE_40_2025,dust,secondary_other,high,680.0,1020.0
SALE_40_2025,dust,secondary_other,medium,590.0,860.0
SALE_40_2025,dust,secondary_other,low,560.0,960.0
SALE_48_2025,off_grade,fannings_orthodox_better,high,860.0,1280.0
SALE_48_2025,off_grade,fannings_orthodox_better,medium,840.0,1220.0
SALE_48_2025,off_grade,fannings_orthodox_better,low,,
SALE_48_2025,off_grade,fannings_ctc_better,high,,
SALE_48_2025,off_grade,fannings_ctc_better,medium,850.0,880.0
SALE_48_2025,off_grade,fannings_ctc_better,low,,
SALE_48_2025,off_grade,fannings_orthodox_other,high,640.0,850.0
SALE_48_2025,off_grade,fannings_orthodox_other,medium,510.0,830.0
SALE_48_2025,off_grade,fannings_orthodox_other,low,570.0,830.0
SALE_48_2025,off_grade,fannings_ctc_other,high,,
SALE_48_2025,off_grade,fannings_ctc_other,medium,640.0,800.0
SALE_48_2025,off_grade,fannings_ctc_other,low,610.0,720.0
SALE_48_2025,off_grade,brokens_good,high,770.0,1060.0
SALE_48_2025,off_grade,brokens_good,medium,770.0,1300.0
SALE_48_2025,off_grade,brokens_good,low,,
SALE_48_2025,off_grade,brokens_other,high,620.0,760.0
SALE_48_2025,off_grade,brokens_other,medium,500.0,760.0
SALE_48_2025,off_grade,brokens_other,low,460.0,770.0
SALE_48_2025,off_grade,bop1a_better,high,790.0,900.0
SALE_48_2025,off_grade,bop1a_better,medium,760.0,1260.0
SALE_48_2025,off_grade,bop1a_better,low,800.0,1460.0
SALE_48_2025,off_grade,bop1a_other,high,670.0,770.0
SALE_48_2025,off_grade,bop1a_other,medium,660.0,750.0
SALE_48_2025,off_grade,bop1a_other,low,560.0,780.0
SALE_48_2025,dust,primary_orth_better,high,1220.0,1650.0
SALE_48_2025,dust,primary_orth_better,medium,1120.0,1280.0
SALE_48_2025,dust,primary_orth_better,low,960.0,
SALE_48_2025,dust,primary_ctc_better,high,1180.0,1260.0
SALE_48_2025,dust,primary_ctc_better,medium,1160.0,1240.0
SALE_48_2025,dust,primary_ctc_better,low,1150.0,1340.0
SALE_48_2025,dust,primary_orth_below_best,high,1120.0,1200.0
SALE_48_2025,dust,primary_orth_below_best,medium,840.0,1100.0
SALE_48_2025,dust,primary_orth_below_best,low,790.0,950.0
SALE_48_2025,dust,primary_ctc_other,high,,
SALE_48_2025,dust,primary_ctc_other,medium,780.0,1140.0
SALE_48_2025,dust,primary_ctc_other,low,960.0,1140.0
SALE_48_2025,dust,primary_orth_other,high,680.0,1100.0
SALE_48_2025,dust,primary_orth_other,medium,540.0,820.0
SALE_48_2025,dust,primary_orth_other,low,580.0,780.0
SALE_48_2025,dust,secondary_better,high,1080.0,1280.0
SALE_48_2025,dust,secondary_better,medium,960.0,1080.0
SALE_48_2025,dust,secondary_better,low,980.0,1340.0
SALE_48_2025,dust,secondary_other,high,670.0,1060.0
SALE_48_2025,dust,secondary_other,medium,530.0,950.0
SALE_48_2025,dust,secondary_other,low,640.0,960.0
SALE_36_2025,off_grade,fannings_orthodox_better,high,820.0,1300.0
SALE_36_2025,off_grade,fannings_orthodox_better,medium,790.0,1200.0
SALE_36_2025,off_grade,fannings_orthodox_better,low,,
SALE_36_2025,off_grade,fannings_ctc_better,high,770.0,800.0
SALE_36_2025,off_grade,fannings_ctc_better,medium,840.0,870.0
SALE_36_2025,off_grade,fannings_ctc_better,low,790.0,1180.0
SALE_36_2025,off_grade,fannings_orthodox_other,high,600.0,810.0
SALE_36_2025,off_grade,fannings_orthodox_other,medium,600.0,780.0
SALE_36_2025,off_grade,fannings_orthodox_other,low,570.0,780.0
SALE_36_2025,off_grade,fannings_ctc_other,high,,
SALE_36_2025,off_grade,fannings_ctc_other,medium,590.0,730.0
SALE_36_2025,off_grade,fannings_ctc_other,low,540.0,770.0
SALE_36_2025,off_grade,brokens_good,high,780.0,1040.0
SALE_36_2025,off_grade,brokens_good,medium,780.0,1040.0
SALE_36_2025,off_grade,brokens_good,low,790.0,1180.0
