sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,precipitation_sum_total_lag2,precipitation_sum_total_lag3,rain_sum_total_lag1,rain_sum_total_lag2,rain_sum_total_lag3,temperature_2m_mean_mean_lag1,temperature_2m_mean_mean_lag2,temperature_2m_mean_mean_lag3,sunshine_duration_total_lag1,sunshine_duration_total_lag2,sunshine_duration_total_lag3,relative_humidity_2m_max_max_lag1,relative_humidity_2m_max_max_lag2,relative_humidity_2m_max_max_lag3,text_condition_score_lag1,text_condition_score_lag2,text_condition_score_lag3
SALE_45_2025,2025-11-19,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 19 & 20 November 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright mornings
and evening showers throughout the week. The Department of
The Western and Nuwara Eliya regions
Meteorology expects rain in both regions in the week ahead.
maintained the crop intake, whilst the",19.73,20.9,17.7,12.94,14.3,12.3,15.36,15.7,15.0,103.6,35.0,103.6,35.0,8.59,10.1,5.2,178438.49,39920.52,17.63,3.29,100.0,100,100,75.0,84,65,2025-11-12,2025-11-18,23.5,17.7,22.7,23.5,17.7,22.7,15.67,15.79,15.23,250118.99,282749.43,129081.18,100.0,100.0,100.0,0.0,0.0,-2.0
SALE_46_2025,2025-11-25,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 25 & 26 November 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Nuwara Eliya Regions
Bright mornings and evening showers were reported in both
regions throughout the week. According to the Department of
The Western and Nuwara Eliya regions
Meteorology, rain is expected in the Western and Nuwara Eliya
maintained the crop intake, whilst the
regions in the week ahead.",19.47,21.4,16.7,12.94,13.6,11.6,15.4,16.1,14.9,131.1,45.0,131.1,45.0,9.26,12.0,6.7,155406.98,39787.31,16.95,3.54,100.0,100,100,74.29,93,61,2025-11-18,2025-11-24,103.6,23.5,17.7,103.6,23.5,17.7,15.36,15.67,15.79,178438.49,250118.99,282749.43,100.0,100.0,100.0,-1.0,0.0,0.0
SALE_47_2025,2025-12-08,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 8 & 9 December 2025.pdf,-3,decrease,1,0,1,0,bright|showers|rain|heavy,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported heavy rain All regions reported a decrease in the
throughout the week. The Department of Meteorology expects crop intake.
bright mornings and heavy evening showers in both regions in the
week ahead.",20.47,22.2,17.6,11.41,12.5,9.8,15.04,15.5,14.1,24.0,11.1,24.0,11.1,9.59,12.1,5.2,255488.42,40418.06,23.32,4.28,99.57,100,97,58.57,87,35,2025-12-01,2025-12-07,131.1,103.6,23.5,131.1,103.6,23.5,15.4,15.36,15.67,155406.98,178438.49,250118.99,100.0,100.0,100.0,-1.0,-1.0,0.0
SALE_48_2025,2025-12-15,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 15 & 16 December 2025_1765962768.pdf,0,maintained,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Bright mornings and evening showers were reported in both The Western and Nuwara Eliya regions
regions throughout the week. According to the Department of maintained the crop intake, whilst the
Meteorology, showers are expected in the Western and Nuwara",18.67,20.4,16.8,12.1,13.0,11.0,14.74,15.1,14.2,37.4,11.2,37.4,11.2,10.83,13.0,7.0,197957.2,39600.0,18.21,3.63,100.0,100,100,74.43,84,62,2025-12-08,2025-12-14,24.0,131.1,103.6,24.0,131.1,103.6,15.04,15.4,15.36,255488.42,155406.98,178438.49,100.0,100.0,100.0,-3.0,-1.0,-1.0
SALE_49_2025,2025-12-22,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 22 & 23 December 2025_1766552379.pdf,0,decrease,1,0,1,0,bright|showers,"Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright mornings All regions reported a decrease in the
and occasional evening showers throughout the week. crop intake.
Intermittent showers are expected in both regions in the week
ahead according to the Department of Meteorology.",18.3,20.0,16.4,12.86,13.9,11.4,15.0,15.4,14.6,63.7,30.4,63.7,30.4,12.46,16.8,8.1,190264.75,39758.79,16.82,3.56,100.0,100,100,77.29,93,56,2025-12-15,2025-12-21,37.4,24.0,131.1,37.4,24.0,131.1,14.74,15.04,15.4,197957.2,255488.42,155406.98,100.0,100.0,100.0,0.0,-3.0,-1.0
SALE_50_2025,2025-12-30,nuwara_eliya,Nuwara Eliya,6.9497,80.7891,Sale of 30 December 2025.pdf,0,decrease,1,0,1,0,bright|showers,"Nuwara Eliya Regions
Both regions reported bright weather throughout the week. All regions reported a decrease in the
According to the Department of Meteorology, intermittent crop intake.
showers are expected in the Western and Nuwara Eliya regions in
the week ahead.",19.27,20.8,17.5,10.81,11.9,8.8,14.37,15.3,13.4,27.5,6.8,27.5,6.8,8.37,9.9,5.6,236437.0,39641.75,19.57,3.4,100.0,100,100,69.0,79,59,2025-12-23,2025-12-29,63.7,37.4,24.0,63.7,37.4,24.0,15.0,14.74,15.04,190264.75,197957.2,255488.42,100.0,100.0,100.0,0.0,0.0,-3.0
SALE_34_2025,2025-09-01,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 1 & 2 September 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
throughout the week. The Department of Meteorology expects
showers in both regions in the week ahead.",29.66,30.7,29.0,18.47,20.4,15.9,23.29,24.1,22.0,7.8,2.5,7.8,2.5,9.47,10.7,7.6,287109.67,42208.04,33.42,5.06,89.43,96,79,41.0,45,29,2025-08-25,2025-08-31,,,,,,,,,,,,,,,,,,
SALE_35_2025,2025-09-09,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 9 & 10 September 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright weather was reported in the Uva and Uda Pussellawa
regions throughout the week. Showers are expected in both
regions in the week ahead, according to the Department of
Meteorology.",30.29,30.9,29.5,18.49,20.4,17.5,23.36,24.4,22.3,18.7,10.8,18.7,10.8,10.41,13.7,7.9,281036.87,41792.23,34.86,5.49,85.71,98,78,35.71,45,31,2025-09-02,2025-09-08,7.8,,,7.8,,,23.29,,,287109.67,,,96.0,,,0.0,,
SALE_36_2025,2025-09-16,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 16 & 17 September 2025.pdf,1,unknown,0,0,1,0,sunny,"Uva/Udapussellawa Regions
Both regions reported sunny weather throughout the week.
Overcast conditions are expected in the Uva and Uda Pussellawa
regions, in the week ahead.",27.69,29.1,26.8,17.21,18.8,16.4,21.74,22.3,21.4,33.0,19.7,33.0,19.7,8.06,10.3,5.8,253919.14,40681.38,28.08,4.49,93.29,98,88,51.29,64,44,2025-09-09,2025-09-15,18.7,7.8,,18.7,7.8,,23.36,23.29,,281036.87,287109.67,,98.0,96.0,,0.0,0.0,
SALE_38_2025,2025-09-29,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of  29 & 30 September 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
Both regions reported bright weather and intermittent showers
throughout the week. The Department of Meteorology expects
rain in both regions in the week ahead.",28.14,30.1,25.4,19.0,20.3,18.2,22.6,23.5,21.8,20.7,7.8,20.7,7.8,9.59,12.9,7.6,221033.04,40805.25,26.64,4.67,92.57,97,84,49.0,62,40,2025-09-22,2025-09-28,33.0,18.7,7.8,33.0,18.7,7.8,21.74,23.36,23.29,253919.14,281036.87,287109.67,98.0,98.0,96.0,1.0,0.0,0.0
SALE_39_2025,2025-10-07,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 7 & 8 October 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright weather
and rain throughout the week. Intermittent showers are
expected in both regions according to the Department of
Meteorology.",28.44,30.8,25.8,17.83,19.5,15.7,22.29,23.9,20.4,78.5,52.7,78.5,52.7,9.41,13.0,5.9,247642.71,41435.05,30.63,5.38,90.71,99,80,44.86,58,32,2025-09-30,2025-10-06,20.7,33.0,18.7,20.7,33.0,18.7,22.6,21.74,23.36,221033.04,253919.14,281036.87,97.0,98.0,98.0,-1.0,1.0,0.0
SALE_40_2025,2025-10-14,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 14 & 15 October 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Both regions reported bright weather and evening showers
throughout the week. According to the Department of
Meteorology, sporadic showers are expected in the Uva and
Uda Pussellawa regions in the week ahead.",25.9,26.8,25.0,16.69,17.5,15.9,20.53,21.0,20.2,56.5,16.6,56.5,16.6,7.67,10.1,4.9,239239.7,40911.89,26.28,4.71,98.43,99,98,63.29,69,55,2025-10-07,2025-10-13,78.5,20.7,33.0,78.5,20.7,33.0,22.29,22.6,21.74,247642.71,221033.04,253919.14,99.0,97.0,98.0,-1.0,-1.0,1.0
SALE_41_2025,2025-10-21,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 21 & 22 October 2025.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported rain throughout
the week. Heavy showers are expected in both regions in the
week ahead according to the Department of Meteorology.",24.41,25.6,22.5,17.63,18.8,16.6,20.23,20.6,19.7,139.2,50.9,139.2,50.9,8.3,11.8,5.2,174660.08,38014.09,20.45,3.96,99.71,100,99,74.71,89,67,2025-10-14,2025-10-20,56.5,78.5,20.7,56.5,78.5,20.7,20.53,22.29,22.6,239239.7,247642.71,221033.04,99.0,99.0,97.0,0.0,-1.0,-1.0
SALE_42_2025,2025-10-28,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 28 & 29 October 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
Bright mornings and evening showers were reported in the Uva
and Uda Pussellawa regions throughout the week. According
to the Department of Meteorology, showers are expected in
both regions in the week ahead.",25.51,27.5,22.3,17.7,19.0,16.1,21.19,22.0,20.1,15.8,13.0,15.8,13.0,9.19,15.6,5.9,183723.35,38727.76,22.32,4.91,93.86,100,79,60.71,87,44,2025-10-21,2025-10-27,139.2,56.5,78.5,139.2,56.5,78.5,20.23,20.53,22.29,174660.08,239239.7,247642.71,100.0,99.0,99.0,-4.0,0.0,-1.0
SALE_43_2025,2025-11-03,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 3 & 4 November 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
throughout the week. Showers are expected in both regions in the
week ahead according to the Department of Meteorology.",27.47,28.4,26.2,16.31,18.3,15.2,21.57,22.9,20.7,5.6,3.0,5.6,3.0,8.79,15.6,5.1,285502.75,41632.35,31.27,4.91,90.29,99,76,47.71,57,42,2025-10-27,2025-11-02,15.8,139.2,56.5,15.8,139.2,56.5,21.19,20.23,20.53,183723.35,174660.08,239239.7,100.0,100.0,99.0,0.0,-4.0,0.0
SALE_44_2025,2025-11-11,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 11 & 12 November 2025.pdf,0,unknown,1,0,1,0,sunny|showers,"Uva/Udapussellawa Regions
Sunny weather was reported in the Uva and Uda Pussellawa
regions throughout the week. According to the Department of
Meteorology, showers are expected in both regions in the week
ahead.",25.94,28.5,24.0,16.47,17.3,15.7,20.64,21.8,19.6,23.5,12.0,23.5,12.0,7.4,10.3,5.0,230621.51,41252.23,25.47,4.75,96.86,99,90,56.86,72,41,2025-11-04,2025-11-10,5.6,15.8,139.2,5.6,15.8,139.2,21.57,21.19,20.23,285502.75,183723.35,174660.08,99.0,100.0,100.0,0.0,0.0,-4.0
SALE_45_2025,2025-11-19,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 19 & 20 November 2025.pdf,-2,unknown,1,1,1,0,sunny|showers|misty|mist,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported sunny weather
and occasional showers throughout the week. Misty conditions
are expected in both regions in the week ahead according to
the Department of Meteorology.",24.01,25.4,22.9,17.41,18.6,16.7,19.87,20.1,19.3,56.0,15.9,56.0,15.9,9.77,12.6,7.9,169855.57,33263.02,18.62,3.17,99.86,100,99,75.0,85,68,2025-11-12,2025-11-18,23.5,5.6,15.8,23.5,5.6,15.8,20.64,21.57,21.19,230621.51,285502.75,183723.35,99.0,99.0,100.0,0.0,0.0,0.0
SALE_46_2025,2025-11-25,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 25 & 26 November 2025.pdf,-2,unknown,1,1,1,0,sunny|showers|misty|mist,"Uva/Udapussellawa Regions
Sunny weather and occasional showers were reported in the Uva
and Uda Pussellawa regions throughout the week. The
Department of Meteorology expects misty conditions in both
regions in the week ahead.",23.5,24.8,21.1,17.06,18.1,15.1,19.64,20.4,19.3,136.7,56.1,136.7,56.1,8.54,9.4,7.8,163990.3,40707.4,17.94,3.72,100.0,100,100,76.86,91,66,2025-11-18,2025-11-24,56.0,23.5,5.6,56.0,23.5,5.6,19.87,20.64,21.57,169855.57,230621.51,285502.75,100.0,99.0,99.0,-2.0,0.0,0.0
SALE_47_2025,2025-12-08,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 8 & 9 December 2025.pdf,-2,unknown,1,1,1,0,bright|showers|misty|mist,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright mornings
and evening showers throughout the week. Misty conditions are
expected in both regions in the week ahead according to the
Department of Meteorology.",24.73,25.4,23.4,15.39,16.6,13.9,19.64,20.2,19.3,34.6,15.4,34.6,15.4,8.81,11.3,6.3,262210.82,40136.48,24.82,3.91,99.14,100,97,63.86,76,56,2025-12-01,2025-12-07,136.7,56.0,23.5,136.7,56.0,23.5,19.64,19.87,20.64,163990.3,169855.57,230621.51,100.0,100.0,99.0,-2.0,-2.0,0.0
SALE_48_2025,2025-12-15,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 15 & 16 December 2025_1765962768.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
Rain was reported in the Uva and Uda Pussellawa regions
throughout the week. The Department of Meteorology expects
heavy showers in both regions in the week ahead.",23.2,25.1,22.0,17.06,17.9,15.6,19.54,20.2,19.0,62.1,22.5,62.1,22.5,12.06,14.2,9.6,207055.92,39729.04,19.91,4.06,99.0,100,98,74.57,86,61,2025-12-08,2025-12-14,34.6,136.7,56.0,34.6,136.7,56.0,19.64,19.64,19.87,262210.82,163990.3,169855.57,100.0,100.0,100.0,-2.0,-2.0,-2.0
SALE_49_2025,2025-12-22,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 22 & 23 December 2025_1766552379.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
Both regions reported rain throughout the week. According to
the Department of Meteorology, heavy showers are expected
in both regions in the week ahead.",22.84,24.5,21.2,18.01,18.6,17.4,19.83,20.5,19.4,38.2,15.7,38.2,15.7,11.23,15.7,8.7,190069.27,39160.93,18.8,3.52,99.0,100,98,78.71,91,66,2025-12-15,2025-12-21,62.1,34.6,136.7,62.1,34.6,136.7,19.54,19.64,19.64,207055.92,262210.82,163990.3,100.0,100.0,100.0,-4.0,-2.0,-2.0
SALE_50_2025,2025-12-30,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 30 December 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Uva/Udapussellawa Regions
The Uva and Uda Pussellawa regions reported bright mornings and
occasional evening showers throughout the week. Showers are
expected in both regions in the week ahead according to the
Department of Meteorology.",23.7,24.0,23.3,16.29,17.1,14.1,19.64,20.5,18.9,7.2,2.6,7.2,2.6,12.87,15.6,11.3,248062.01,39823.09,22.32,3.54,97.71,99,96,68.71,75,62,2025-12-23,2025-12-29,38.2,62.1,34.6,38.2,62.1,34.6,19.83,19.54,19.64,190069.27,207055.92,262210.82,100.0,100.0,100.0,-4.0,-4.0,-2.0
