sale_id,estate,grade,fw_sold,price_lkr,region
SALE_2023_47,Mount Uva,BOP1,0,1420,OFF GRADES
SALE_2023_47,Magedara,BM,0,1300,OFF GRADES
SALE_2023_47,Hidellana,BP,1,1280,OFF GRADES
SALE_2023_47,Houpe Special,BOP1A,1,1340,OFF GRADES
SALE_2023_44,Meezan,BOP,0,1500,NUWARA ELIYAS
SALE_2023_44,Harangalla,BOP,0,1500,NUWARA ELIYAS
SALE_2023_44,Hatale,BOPSp,0,1400,NUWARA ELIYAS
SALE_2023_44,Dartry Valley,BOP1,1,2000,UDAPUSSELLAWAS
SALE_2023_44,Harangalla,BOP1,1,1850,UDAPUSSELLAWAS
SALE_2023_44,Delmar,BOP1,1,1340,UDAPUSSELLAWAS
SALE_2023_44,Dartry Valley,OP1,0,1750,UDAPUSSELLAWAS
SALE_2023_44,Harangalla,OP1,1,1600,UDAPUSSELLAWAS
SALE_2023_44,Hidellana,BOP,1,2550,LOW GROWNS
SALE_2023_44,WESTERN HIGH Stream Line,BOPSp,0,2000,WESTERN HIGH
SALE_2023_44,Great Western,BOP,0,1440,WESTERN HIGH
SALE_2023_44,Robgill,BOP,1,1300,WESTERN HIGH
SALE_2023_44,Mattakelle,BOP,0,1300,WESTERN HIGH
SALE_2023_44,Wattahena,BOPFSp,0,1600,WESTERN HIGH
SALE_2023_44,Wattegodde,BOP,1,1280,WESTERN HIGH
SALE_2023_44,Sithaka,FBOP,0,2700,WESTERN HIGH
SALE_2023_44,Somerset,BOPSp,1,1240,WESTERN HIGH
SALE_2023_44,Wattahena,FBOP1,0,1800,WESTERN HIGH
SALE_2023_44,Wattegodde,BOPSp,0,1220,WESTERN HIGH
SALE_2023_44,Hidellana,FBOPF,0,1950,WESTERN HIGH
SALE_2023_44,Norwood,BOPSp,1,1100,WESTERN HIGH
SALE_2023_44,Nilwala,FBOPF,0,1950,WESTERN HIGH
SALE_2023_44,Karawita,FBOPF1,0,1850,WESTERN HIGH
SALE_2023_44,Inverness,BOP1,0,1550,WESTERN HIGH
SALE_2023_44,Hidellana,FBOPF1,1,1750,WESTERN HIGH
SALE_2023_44,Miriswatta,FBOPF1,0,1750,WESTERN HIGH
SALE_2023_44,Adams View,FBOPF1,1,1700,WESTERN HIGH
SALE_2023_44,Andrews,OP1,0,1080,WESTERN HIGH
SALE_2023_44,Sithaka,OP,0,1,WESTERN HIGH
SALE_2023_44,NUWARA ELIYAS Nilgiri,OP,0,1650,NUWARA ELIYAS
SALE_2023_44,Lovers Leap,BOP,0,1200,NUWARA ELIYAS
SALE_2023_44,Lovers Leap,BOPSp,0,780,NUWARA ELIYAS
SALE_2023_44,Liyonta,PEK,0,2250,NUWARA ELIYAS
SALE_2023_44,Hidellana,PEK1,0,2450,NUWARA ELIYAS
SALE_2023_44,Dickwella,BOP,1,1300,UNORTHODOX HIGH
SALE_2023_44,Dunsinane,CTCPF1,1,1140,UNORTHODOX HIGH
SALE_2023_44,Dunsinane,CTCBP1,1,1040,UNORTHODOX HIGH
SALE_2023_44,Mount Vernon,CTCBPS,1,980,UNORTHODOX HIGH
SALE_2023_44,New Peacock,CTCPF1,1,1040,UNORTHODOX MEDIUM
SALE_2023_44,Donside,CTCBP1,0,830,UNORTHODOX MEDIUM
SALE_2023_44,Hingalgoda,CTCPF1,0,1700,UNORTHODOX LOW
SALE_2023_44,Ceciliyan,CTCBP1,0,1300,UNORTHODOX LOW
SALE_2023_44,Tinioya,OP1,0,1420,PREMIUM FLOWERY
SALE_2023_44,Uvakellie,BOP,0,1020,UVA HIGH
SALE_2023_44,Kelliebedde,BOP,1,980,UVA HIGH
SALE_2023_44,Craig,BOPSp,0,1400,DUSTS
SALE_2023_44,Mattakelle,DUST1,0,1700,DUSTS
SALE_2023_44,Kalubowitiyana CTC,PD,0,1380,DUSTS
SALE_2023_44,Glenanore,BOP1,1,1750,OFF GRADES
SALE_2023_44,Kurunduwatta,BM,0,1100,UVA HIGH
SALE_2023_44,Glenanore,OP1,0,1500,UVA HIGH
SALE_2023_44,Allen Valley,BP,0,1300,UVA HIGH
SALE_2023_44,Chandrika Estate,BOP1A,0,1420,UVA HIGH
SALE_2025_25,Dartry Valley,BOP,1,1550,WESTERN MEDIUM
SALE_2025_25,Ancoombra,BOP,0,1550,UDAPUSSELLAWAS
SALE_2025_25,Harangalla,BOP,0,1550,UDAPUSSELLAWAS
SALE_2025_25,Ancoombra,BOPSp,0,1500,UDAPUSSELLAWAS
SALE_2025_25,Orange Field,BOP1,0,1300,UDAPUSSELLAWAS
SALE_2025_25,Delmar,OP1,1,1400,UDAPUSSELLAWAS
SALE_2025_25,Maha Uva,OP1,1,1380,UDAPUSSELLAWAS
SALE_2025_25,Blairlomond,OP1,1,1320,UDAPUSSELLAWAS
SALE_2025_25,Brombil,BOP,0,2350,LOW GROWNS
SALE_2025_25,Kenilworth,OP1,0,1500,LOW GROWNS
SALE_2025_25,Kamarangapitiya,BOPSp,1,1900,LOW GROWNS
SALE_2025_25,Roslin Hill,OP1,0,1500,LOW GROWNS
SALE_2025_25,Deshika Super,BOPSp,0,1800,LOW GROWNS
SALE_2025_25,Kelani,BOPSp,1,1750,LOW GROWNS
SALE_2025_25,Kings Bru,BOPF,0,1800,WESTERN HIGH
SALE_2025_25,Fairlawn,BOP,0,1480,WESTERN HIGH
SALE_2025_25,Sithaka,BOPF,0,1420,WESTERN HIGH
SALE_2025_25,Ingestre,BOP,1,1340,WESTERN HIGH
SALE_2025_25,Pothotuwa,BOPF,1,1340,WESTERN HIGH
SALE_2025_25,Alton,BOP,1,1280,WESTERN HIGH
SALE_2025_25,Rajjuruwatta Super,BOPFSp,0,2150,WESTERN HIGH
SALE_2025_25,Inverness,BOP,0,1280,WESTERN HIGH
SALE_2025_25,Sithaka,FBOP,0,2900,WESTERN HIGH
SALE_2025_25,Wattegodde,BOP,0,1280,WESTERN HIGH
SALE_2025_25,Dullie Ella,FBOP,0,1,WESTERN HIGH
SALE_2025_25,Eildon Hall,BOPSp,1,1300,WESTERN HIGH
SALE_2025_25,Ganganee,FBOPF,0,1800,WESTERN HIGH
SALE_2025_25,Gunawardana,FBOPF,1,1750,WESTERN HIGH
SALE_2025_25,Torrington,BOP1,1,1420,WESTERN HIGH
SALE_2025_25,Makandura,FBOPF,0,1,WESTERN HIGH
SALE_2025_25,Pothotuwa,BOP1,1,3050,WESTERN HIGH
SALE_2025_25,Pothotuwa,OP1,1,3200,WESTERN HIGH
SALE_2025_25,Mulatiyana Hills,OP1,0,2700,WESTERN HIGH
SALE_2025_25,Gunawardena,OP1,1,2600,WESTERN HIGH
SALE_2025_25,Himara,OP1,0,2600,WESTERN HIGH
SALE_2025_25,Inverness,OP1,0,1380,WESTERN HIGH
SALE_2025_25,Kiruwanaganga,OP1,1,2500,WESTERN HIGH
SALE_2025_25,Uruwala,OP,1,1550,WESTERN HIGH
SALE_2025_25,Susantha,OP,0,1550,NUWARA ELIYAS
SALE_2025_25,Kenmare,BOP,1,920,NUWARA ELIYAS
SALE_2025_25,Green Lanka,OP,0,1550,NUWARA ELIYAS
SALE_2025_25,Kenmare,BOPSp,0,1220,NUWARA ELIYAS
SALE_2025_25,Miriswatta,OP,0,1550,NUWARA ELIYAS
SALE_2025_25,Pothotuwa,OP,1,1500,NUWARA ELIYAS
SALE_2025_25,Morawakkorale,OP,1,1500,NUWARA ELIYAS
SALE_2025_25,Madampe,OP,1,1500,NUWARA ELIYAS
SALE_2025_25,Koppakanda,OP,0,1500,NUWARA ELIYAS
SALE_2025_25,New Panilkanda,OP,0,1500,NUWARA ELIYAS
SALE_2025_25,Galahitiya,OP,0,1500,NUWARA ELIYAS
SALE_2025_25,Miriswatta,OPA,0,1700,UDAPUSSELLAWAS
SALE_2025_25,Kirklees,BOP,0,940,UDAPUSSELLAWAS
SALE_2025_25,Lumbini,PEK,0,2400,UDAPUSSELLAWAS
SALE_2025_25,Gampaha,BOPSp,0,1280,UDAPUSSELLAWAS
SALE_2025_25,Galatara,PEK1,0,2300,UDAPUSSELLAWAS
SALE_2025_25,Liyonta,PEK1,0,2300,UDAPUSSELLAWAS
SALE_2025_25,Maha Uva,BOP1,1,1380,UDAPUSSELLAWAS
SALE_2025_25,Gonakelle,BOPSp,0,1420,UVA MEDIUM
SALE_2025_25,Uva Samovar,BOPSp,1,1380,UVA MEDIUM
SALE_2025_25,Craig,OP1,0,1480,UVA MEDIUM
SALE_2025_25,Dickwella,BOP1,1,1800,UVA MEDIUM
SALE_2025_25,Ury,BOP1,0,1800,UVA MEDIUM
SALE_2025_25,Dunsinane,CTCPF1,0,1140,UNORTHODOX HIGH
SALE_2025_25,Ulugedara,CTCPF1,0,1140,UNORTHODOX HIGH
SALE_2025_25,Aultmore,CTCBP1,1,810,UNORTHODOX MEDIUM
SALE_2025_25,Donside,CTCBPS,0,740,UNORTHODOX MEDIUM
SALE_2025_25,Hingalgoda,CTCPF1,0,1500,UNORTHODOX LOW
SALE_2025_25,Ceciliyan,CTCBP1,0,1240,UNORTHODOX LOW
SALE_2025_25,Ross Field,CTCBPS,0,730,UNORTHODOX LOW
SALE_2025_25,Dickwella,OP1,0,1550,UNORTHODOX LOW
SALE_2025_25,Adams View,FBOPFSp,1,4650,PREMIUM FLOWERY
SALE_2025_25,Kurunduwatta,FBOPFSp,0,4600,PREMIUM FLOWERY
SALE_2025_25,Wikiliya,FBOPFSp,1,4300,PREMIUM FLOWERY
SALE_2025_25,Yalta,FBOPFSp,0,4300,PREMIUM FLOWERY
SALE_2025_25,Lumbini,FBOPFSp,0,4300,PREMIUM FLOWERY
SALE_2025_25,UVA HIGH Mattakkelle,DUST1,0,1650,UVA HIGH
SALE_2025_25,Ellathota Uva,BOP,0,1260,UVA HIGH
SALE_2025_25,Gonamotawa,BOPSp,1,1320,OFF GRADES
SALE_2025_25,Uva Highlands,BOP1,1,1600,UVA HIGH
SALE_2025_25,Gonamotawa,BOP1,1,1550,UVA HIGH
SALE_2025_25,Kosgahadola Ella,BM,1,1080,UVA HIGH
SALE_2025_25,Avissawella,BM,0,1020,UVA HIGH
SALE_2025_25,Gunawardana,BM,1,980,UVA HIGH
SALE_2025_25,Galla,BM,0,980,UVA HIGH
SALE_2025_25,Suposha,BP,1,1240,UVA HIGH
SALE_2025_25,Chandrika Estate,BOP1A,0,1420,UVA HIGH
SALE_2024_39,Harangalla,BOP,0,1950,UDAPUSSELLAWAS
SALE_2024_39,Hatale,BOPSp,0,1900,UDAPUSSELLAWAS
SALE_2024_39,Luckyland,BOPSp,0,1180,UDAPUSSELLAWAS
SALE_2024_39,Craighead,BOP1,1,2450,UDAPUSSELLAWAS
SALE_2024_39,Delmar,OP1,0,1500,UDAPUSSELLAWAS
SALE_2024_39,Kenilworth,OP1,0,1650,LOW GROWNS
SALE_2024_39,Kings Bru,BOP,0,2700,LOW GROWNS
SALE_2024_39,Wathurawila,BOPSp,0,2350,LOW GROWNS
SALE_2024_39,Hidellana,BOPF,1,2100,LOW GROWNS
SALE_2024_39,WESTERN HIGH Sithaka,BOPF,0,2050,WESTERN HIGH
SALE_2024_39,Robgill,BOP,1,1550,WESTERN HIGH
SALE_2024_39,Somerset,BOP,1,1500,WESTERN HIGH
SALE_2024_39,Wattegodde,BOP,1,1480,WESTERN HIGH
SALE_2024_39,Alton,BOPSp,1,1550,WESTERN HIGH
SALE_2024_39,Queensberry,BOPSp,1,1500,WESTERN HIGH
SALE_2024_39,Adams View,FBOP,1,2500,WESTERN HIGH
SALE_2024_39,Mulatiyana Hills,FBOP,0,2500,WESTERN HIGH
SALE_2024_39,Galatara,FBOP,0,2500,WESTERN HIGH
SALE_2024_39,Pothotuwa,FBOP,1,2400,WESTERN HIGH
SALE_2024_39,Venture,BOP1,0,1750,WESTERN HIGH
SALE_2024_39,Glenloch,BOP1,1,1700,WESTERN HIGH
SALE_2024_39,Makandura,FBOPF1,0,2200,WESTERN HIGH
SALE_2024_39,Makandura,BOP1,0,3050,WESTERN HIGH
SALE_2024_39,Susantha,OP1,0,3200,WESTERN HIGH
SALE_2024_39,Torrington,OP1,1,1600,WESTERN HIGH
SALE_2024_39,Mulatiyana Hills,OP,0,1950,WESTERN HIGH
SALE_2024_39,NUWARA ELIYAS Liyonta,OPA,0,1850,NUWARA ELIYAS
SALE_2024_39,Court Lodge,BOP,1,1220,NUWARA ELIYAS
SALE_2024_39,Kenmare,BOP,0,1220,NUWARA ELIYAS
SALE_2024_39,Kenmare,BOPSp,1,1220,NUWARA ELIYAS
SALE_2024_39,Gunawardena,PEK,1,2150,NUWARA ELIYAS
SALE_2024_39,Super,PEK,0,2150,NUWARA ELIYAS
SALE_2024_39,Lumbini,PEK1,0,2550,NUWARA ELIYAS
SALE_2025_34,HIGHGROWN,BP,0,1,OTHERS
SALE_2025_34,MEDIUMGROWN,BP,0,1,OTHERS
SALE_2025_34,LOWGROWN,BP,0,1,OTHERS
SALE_2025_34,QUOTATIONSLKR,BP,0,1,OTHERS
SALE_2024_49,Harangalla,BOP,0,1700,WESTERN MEDIUM
SALE_2024_49,Dartry Valley,BOP,1,1550,LOW GROWNS
SALE_2024_49,Uplands,BOPSp,0,1600,LOW GROWNS
SALE_2024_49,Andaradeniya Super,BOP,0,1800,LOW GROWNS
SALE_2024_49,Harangalla,BOP1,1,1800,LOW GROWNS
SALE_2024_49,Danawala,BOP,0,1750,LOW GROWNS
SALE_2024_49,Matuwagalla Super,BOP,0,1750,LOW GROWNS
SALE_2024_49,New Mount Carmel,BOP,0,1750,LOW GROWNS
SALE_2024_49,Selna,BOP,0,1750,LOW GROWNS
SALE_2024_49,Andaradeniya Super,BOPSp,0,1800,LOW GROWNS
SALE_2024_49,Rajjuruwatta Super,BOPF,0,1700,LOW GROWNS
SALE_2024_49,Harangalla,OP1,1,1500,LOW GROWNS
SALE_2024_49,Sithaka,FBOP,0,2450,LOW GROWNS
SALE_2024_49,WESTERN HIGH Wattahena,FBOP1,0,2050,WESTERN HIGH
SALE_2024_49,Ingestre,BOP,1,1420,WESTERN HIGH
SALE_2024_49,Wattegodde,BOP,1,1360,WESTERN HIGH
SALE_2024_49,Alton,BOP,1,1320,WESTERN HIGH
SALE_2024_49,Mattakelle,BOPSp,0,1480,WESTERN HIGH
SALE_2024_49,Gunawardena,FBOPF,1,1900,WESTERN HIGH
SALE_2024_49,Lumbini,FBOPF,0,1900,WESTERN HIGH
SALE_2024_49,Venture,BOP1,0,1500,WESTERN HIGH
SALE_2024_49,Sineth,FBOPF1,0,2050,WESTERN HIGH
SALE_2024_49,Lumbini,FBOPF1,0,1850,WESTERN HIGH
SALE_2024_49,Pothotuwa,FBOPF1,1,1750,WESTERN HIGH
SALE_2024_49,Suwishka,FBOPF1,0,1750,WESTERN HIGH
SALE_2024_49,Broadlands Smallholders,FBOPF1,0,1750,WESTERN HIGH
SALE_2024_49,Makandura,FBOPF1,0,1750,WESTERN HIGH
SALE_2024_49,Glenloch,OP1,1,1550,WESTERN HIGH
SALE_2024_49,Pothotuwa,OP1,1,3250,WESTERN HIGH
SALE_2024_49,NUWARA ELIYAS Miriswatta,OP,0,1900,NUWARA ELIYAS
SALE_2024_49,Court Lodge,BOP,1,1160,NUWARA ELIYAS
SALE_2024_49,Kenmare,BOPSp,1,1100,NUWARA ELIYAS
SALE_2024_49,Miriswatta,OPA,0,1800,NUWARA ELIYAS
SALE_2024_49,UDAPUSSELLAWAS Pothotuwa,BOP1,1,3250,UDAPUSSELLAWAS
SALE_2024_49,Luckyland,BOP,0,1180,UDAPUSSELLAWAS
SALE_2024_49,Kirklees,BOPSp,0,1120,UDAPUSSELLAWAS
SALE_2024_49,Lumbini,BOP1,0,2850,UDAPUSSELLAWAS
SALE_2024_49,New Deniyaya,BOP1,1,2800,UDAPUSSELLAWAS
SALE_2024_49,Sithaka,BOP1,0,2800,UDAPUSSELLAWAS
SALE_2024_49,Mulatiyana Hills,BOP1,0,2800,UDAPUSSELLAWAS
SALE_2024_49,Ceyenta,BOP1,0,2800,UDAPUSSELLAWAS
SALE_2024_49,Lumbini,PEK,0,2300,UDAPUSSELLAWAS
SALE_2024_49,Delmar,OP1,0,1400,UDAPUSSELLAWAS
SALE_2024_49,Galatara,PEK1,0,2200,UDAPUSSELLAWAS
SALE_2024_49,Nilrich,PEK1,0,2200,UDAPUSSELLAWAS
SALE_2024_49,New Hopewell,BOP,0,1850,LOW GROWNS
SALE_2024_49,Dunsinane,CTCPF1,1,1220,UNORTHODOX HIGH
SALE_2024_49,Uva Florence,CTCPF1,0,1220,UNORTHODOX HIGH
SALE_2024_49,Florence,CTCBPS,0,920,UNORTHODOX HIGH
SALE_2024_49,Roseland Uva,BOP1,0,1900,UNORTHODOX MEDIUM
SALE_2024_49,Dickwella,BOP1,1,1750,UNORTHODOX MEDIUM
SALE_2024_49,Strathdon,CTCBPS,1,1120,UNORTHODOX MEDIUM
SALE_2024_49,Hingalgoda,CTCPF1,0,1650,UNORTHODOX LOW
SALE_2024_49,Ceciliyan,CTCBP1,0,1260,UNORTHODOX LOW
SALE_2024_49,Telbedde,OP1,1,1800,PREMIUM FLOWERY
SALE_2024_49,Blossoms Uva Tea Bank,FBOPFSp,0,5000,PREMIUM FLOWERY
SALE_2024_49,Lions,FBOPFExSp,0,4550,PREMIUM FLOWERY
SALE_2024_49,Kinellan,OP1,0,1600,PREMIUM FLOWERY
SALE_2024_49,Kamarangapitiya,FBOPFExSp1,1,4950,PREMIUM FLOWERY
SALE_2024_49,Mattakelle,DUST,0,1,DUSTS
SALE_2024_49,Hingalgoda CTC,PD,0,1460,DUSTS
SALE_2024_49,Glenanore,BOP,0,1340,OFF GRADES
SALE_2024_49,Aislaby,BOPSp,0,1200,OFF GRADES
SALE_2024_49,Uva Highlands,BOP1,1,1950,UVA HIGH
SALE_2024_49,New Gurugodella,BM,0,1280,UVA HIGH
SALE_2024_49,Chandrika Estate,BP,1,1460,UVA HIGH
SALE_2024_49,Chandrika Estate,BOP1A,0,1460,UVA HIGH
SALE_2024_49,Glenanore,OP1,0,1900,UVA HIGH
SALE_2024_49,Aldora,BOP1A,1,1440,UVA HIGH
SALE_2026_06,Dartry Valley,BOP,1,1750,WESTERN HIGH
SALE_2026_06,Craighead,BOPSp,1,1600,WESTERN HIGH
SALE_2026_06,Vellai Oya,BOPF,1,1260,WESTERN HIGH
SALE_2026_06,Dartry Valley,BOPFSp,0,1080,WESTERN HIGH
SALE_2026_06,Harangalla,BOP1,1,1900,WESTERN HIGH
SALE_2026_06,Doombagastalawa,FBOP,1,2050,WESTERN HIGH
SALE_2026_06,Craighead,FBOP,1,2000,NUWARA ELIYAS
SALE_2026_06,Harangalla,FBOP,1,1850,NUWARA ELIYAS
SALE_2026_06,Dartry Valley,FBOP,1,1850,NUWARA ELIYAS
SALE_2026_06,Craighead,FBOP1,1,1400,NUWARA ELIYAS
SALE_2026_06,Hatale,FBOPF,0,1140,NUWARA ELIYAS
SALE_2026_06,Doombagastalawa,FBOPF,1,1040,NUWARA ELIYAS
SALE_2026_06,Cooroondoowatte,FBOPF,1,900,NUWARA ELIYAS
SALE_2026_06,Dartry Valley,FBOPF1,1,1650,NUWARA ELIYAS
SALE_2026_06,Hatale,OP,0,1240,NUWARA ELIYAS
SALE_2026_06,Cooroondoowatte,OPA,1,1160,NUWARA ELIYAS
SALE_2026_06,Harangalla,OPA,0,1160,NUWARA ELIYAS
