sale_id,estate,grade,fw_sold,price_lkr,region
UNKNOWN_Sale of 30 December 2025.pdf,Ceciliyan CTC,PD,0,1460,DUSTS
UNKNOWN_Sale of 30 December 2025.pdf,Aislaby,BOP1,1,1550,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Rajjuruwatta Super,BM,0,1420,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Gunawardana,BM,1,1200,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Suviska,BP,0,1340,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Kelani,BP,1,1200,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Aruna,BP,0,1200,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Ceyenta,BP,0,1200,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Aldora,BOP1A,0,1400,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Ranaya,OP1,0,1600,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Liyonta,BOP1A,0,1340,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Aislaby,OP1,1,1500,OFF GRADES
UNKNOWN_Sale of 30 December 2025.pdf,Chandrika Estate,BOP1A,1,1320,OFF GRADES
SALE_38_2025,Maratenne,BOP,0,1360,UNORTHODOX MEDIUM
SALE_38_2025,New Peacock,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_38_2025,Roseland Uva,BOP,0,1360,UNORTHODOX MEDIUM
SALE_38_2025,Strathdon,CTCBP1,0,1200,UNORTHODOX MEDIUM
SALE_38_2025,Uva Park Side,CTCBPS,0,670,UNORTHODOX MEDIUM
SALE_38_2025,Dickwella,BOP1,1,1750,UNORTHODOX LOW
SALE_38_2025,Liyonta,CTCPF1,0,1440,UNORTHODOX LOW
SALE_38_2025,Hingalgoda,CTCPF1,0,1440,UNORTHODOX LOW
SALE_38_2025,Ceciliyan,CTCBP1,0,1400,UNORTHODOX LOW
SALE_38_2025,Ross Feld,CTCBPS,0,680,UNORTHODOX LOW
SALE_38_2025,Pettiagalla,OP1,0,1400,PREMIUM FLOWERY
SALE_38_2025,Sarnia Plaiderie,OP1,0,1400,PREMIUM FLOWERY
SALE_38_2025,Samvin,FBOPFSp,0,4350,PREMIUM FLOWERY
SALE_38_2025,UVA HIGH Fortune,FBOPFSp,1,4050,UVA HIGH
SALE_38_2025,Nayabedde,BOP,0,1440,UVA HIGH
SALE_38_2025,Ellathota Uva,BOP,1,1360,UVA HIGH
SALE_38_2025,Ranaya,BOPSp,0,920,UVA HIGH
SALE_38_2025,Magedara,FBOPFExSp1,0,3650,UVA HIGH
SALE_38_2025,Kamarangapitiya,FBOPFExSp1,1,3550,UVA HIGH
SALE_38_2025,Uva Highlands,BOP1,1,1320,UVA HIGH
SALE_38_2025,Kalubowitiyana CTC,PD,1,1380,UVA HIGH
SALE_38_2025,Dellawa CTC,PD,1,1380,UVA HIGH
SALE_38_2025,Ceciliyan CTC,PD,0,1380,UVA HIGH
SALE_38_2025,Uva Highlands,OP1,0,1380,OFF GRADES
SALE_38_2025,Dunsinane,CTCPF1,1,1220,UNORTHODOX HIGH
SALE_38_2025,Bogoda,BM,0,1300,UNORTHODOX HIGH
SALE_38_2025,Mount Uva,CTCBP1,0,580,UNORTHODOX HIGH
SALE_38_2025,Chandrika Estate,BP,1,1200,UNORTHODOX HIGH
SALE_38_2025,Chandrika Estate,BOP1A,1,1550,UNORTHODOX MEDIUM
SALE_38_2025,Strathdon,CTCPF1,1,1160,UNORTHODOX MEDIUM
SALE_38_2025,Aldora,BOP1A,0,1500,UNORTHODOX MEDIUM
SALE_38_2025,Carolina,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_38_2025,Liyonta,BOP1A,0,1500,UNORTHODOX MEDIUM
SALE_38_2025,Rothschild,CTCPF1,0,1160,UNORTHODOX MEDIUM
SALE_34_2025,HIGHGROWN,BP,0,1,OTHERS
SALE_34_2025,MEDIUMGROWN,BP,0,1,OTHERS
SALE_34_2025,LOWGROWN,BP,0,1,OTHERS
SALE_34_2025,QUOTATIONSLKR,BP,0,1,OTHERS
SALE_06_2026,Dartry Valley,BOP,1,1750,WESTERN HIGH
SALE_06_2026,Craighead,BOPSp,1,1600,WESTERN HIGH
SALE_06_2026,Vellai Oya,BOPF,1,1260,WESTERN HIGH
SALE_06_2026,Dartry Valley,BOPFSp,0,1080,WESTERN HIGH
SALE_06_2026,Harangalla,BOP1,1,1900,WESTERN HIGH
SALE_06_2026,Doombagastalawa,FBOP,1,2050,WESTERN HIGH
SALE_06_2026,Craighead,FBOP,1,2000,NUWARA ELIYAS
SALE_06_2026,Harangalla,FBOP,1,1850,NUWARA ELIYAS
SALE_06_2026,Dartry Valley,FBOP,1,1850,NUWARA ELIYAS
SALE_06_2026,Craighead,FBOP1,1,1400,NUWARA ELIYAS
SALE_06_2026,Hatale,FBOPF,0,1140,NUWARA ELIYAS
SALE_06_2026,Doombagastalawa,FBOPF,1,1040,NUWARA ELIYAS
SALE_06_2026,Cooroondoowatte,FBOPF,1,900,NUWARA ELIYAS
SALE_06_2026,Dartry Valley,FBOPF1,1,1650,NUWARA ELIYAS
SALE_06_2026,Hatale,OP,0,1240,NUWARA ELIYAS
SALE_06_2026,Cooroondoowatte,OPA,1,1160,NUWARA ELIYAS
SALE_06_2026,Harangalla,OPA,0,1160,NUWARA ELIYAS
SALE_06_2026,Harangalla,OP1,1,1700,UDAPUSSELLAWAS
SALE_06_2026,Craighead,OP1,1,1650,UDAPUSSELLAWAS
SALE_06_2026,Cooroondoowatte,OP1,1,1550,UDAPUSSELLAWAS
SALE_06_2026,Randenigala Super,PEK,0,1650,UDAPUSSELLAWAS
SALE_06_2026,Cooroondoowatte,PEK,1,1480,UDAPUSSELLAWAS
SALE_06_2026,Dartry Valley,PEK,1,1420,UDAPUSSELLAWAS
SALE_06_2026,Dartry Valley,PEK1,1,1900,UDAPUSSELLAWAS
SALE_06_2026,WESTERN HIGH Maha Uva,FBOP,1,1220,WESTERN HIGH
SALE_06_2026,Robgill,BOP,0,1700,WESTERN HIGH
SALE_06_2026,Dessford,BOPSp,1,2000,WESTERN HIGH
SALE_06_2026,Tillyrie,BOPSp,1,1650,WESTERN HIGH
SALE_06_2026,Robgill,BOPSp,0,1650,WESTERN HIGH
SALE_06_2026,Bearwell,BOPSp,0,1650,WESTERN HIGH
SALE_06_2026,Ingestre,BOPSp,1,1600,WESTERN HIGH
SALE_06_2026,Mattakelle,BOPF,0,1600,WESTERN HIGH
SALE_06_2026,Inverness,BOP1,0,1600,WESTERN HIGH
SALE_06_2026,Bambrakelly,FBOP,0,1650,WESTERN HIGH
SALE_06_2026,Torrington,FBOP,1,1550,WESTERN HIGH
SALE_06_2026,Inverness,FBOP,0,1550,WESTERN HIGH
SALE_06_2026,Bambrakelly,FBOP1,0,1000,WESTERN HIGH
SALE_06_2026,Inverness,FBOPF1,0,1460,WESTERN HIGH
SALE_06_2026,Aruna Passara,PEK1,0,1800,UVA MEDIUM
SALE_06_2026,Ellathota Uva,BOP,0,1280,LOW GROWNS
SALE_06_2026,Nawagamuwehena,BOP,0,2000,LOW GROWNS
SALE_06_2026,Aislaby,BOPSp,1,1420,LOW GROWNS
SALE_06_2026,Renukanda,BOP,0,2000,LOW GROWNS
SALE_06_2026,Uva Highlands,BOPSp,1,1360,UVA HIGH
SALE_06_2026,Stream Line,BOPSp,0,1900,UVA HIGH
SALE_06_2026,Nayabedde,BOPF,0,1280,UVA HIGH
SALE_06_2026,Kamarangapitiya,BOPSp,1,1850,UVA HIGH
SALE_06_2026,Bandaraeliya,BOPF,1,1260,UVA HIGH
SALE_06_2026,Kings Bru,BOPA,0,2000,UVA HIGH
SALE_06_2026,Kelliebedde,BOPF,1,1240,UVA HIGH
SALE_06_2026,Rajjuruwatta Super,BOPF,0,1850,UVA HIGH
SALE_06_2026,Uva Highlands,BOPFSp,0,1020,UVA HIGH
SALE_06_2026,Parakaduwa Super,BOPF,0,1750,UVA HIGH
SALE_06_2026,Uva Highlands,BOP1,1,1750,UVA HIGH
SALE_06_2026,Kings Bru,BOPF,0,1750,UVA HIGH
SALE_06_2026,Aislaby,FBOP,0,1650,UVA HIGH
SALE_06_2026,Uruwala,BOPF,1,1550,UVA HIGH
SALE_06_2026,Battawatte,FBOP1,0,870,UVA HIGH
SALE_06_2026,New Spring View,BOPFSp,0,1550,UVA HIGH
SALE_06_2026,Uvakellie,FBOPF,0,800,UVA HIGH
SALE_06_2026,New Batuwangala,BOPFSp,0,1550,UVA HIGH
SALE_06_2026,Gonamotawa,FBOPF1,1,1460,UVA HIGH
SALE_06_2026,Sithaka,BOPFSp,0,1550,UVA HIGH
SALE_06_2026,Ellathota Uva,FBOPF1,1,1460,UVA HIGH
SALE_06_2026,Sithaka,FBOP,0,2400,UVA HIGH
SALE_06_2026,Uva Highlands,FBOPF1,1,1420,UVA HIGH
SALE_06_2026,Galatara,FBOP,0,2400,UVA HIGH
SALE_06_2026,Glenanore,FBOPF1,1,1400,UVA HIGH
SALE_06_2026,A C U Super,FBOP,0,2300,UVA HIGH
SALE_06_2026,Mount Uva,OP,0,1240,UVA HIGH
SALE_06_2026,Adams View,FBOP,1,2250,UVA HIGH
SALE_06_2026,Uva Highlands,OP,1,1060,UVA HIGH
SALE_06_2026,Nilgiri,FBOP,0,2250,UVA HIGH
SALE_06_2026,Ellathota Uva,OP,0,1060,UVA HIGH
SALE_06_2026,Lions,FBOP,0,2250,UVA HIGH
SALE_06_2026,Ranaya,OP,0,1060,UVA HIGH
SALE_06_2026,Fortune,FBOP1,1,2000,UVA HIGH
SALE_06_2026,Mount Uva,OPA,0,1100,UVA HIGH
SALE_06_2026,Stream Line,FBOPF,0,2200,UVA HIGH
SALE_06_2026,Ellathota Uva,OPA,1,1080,UVA HIGH
SALE_06_2026,Rajjuruwatta Super,FBOPF,0,1950,UVA HIGH
SALE_06_2026,Ellathota Uva,OP1,1,1440,UVA HIGH
SALE_06_2026,Morawakkorale,FBOPF,1,1850,UVA HIGH
SALE_06_2026,Aislaby,OP1,1,1440,UVA HIGH
SALE_06_2026,Lumbini,FBOPF1,0,1900,UVA HIGH
SALE_06_2026,Uva Highlands,OP1,1,1380,UVA HIGH
SALE_06_2026,Rajjuruwatta Super,FBOPF1,0,1650,UVA HIGH
SALE_06_2026,Ellathota Uva,PEK,0,1340,UVA HIGH
SALE_06_2026,Makandura,FBOPF1,0,1650,UVA HIGH
SALE_06_2026,Mount Uva,PEK1,0,1700,UVA HIGH
SALE_06_2026,Pothotuwa,FBOPF1,1,1600,UVA HIGH
SALE_06_2026,Gunawardana,FBOPF1,1,1600,UNORTHODOX HIGH
SALE_06_2026,Dunsinane,CTCPF1,0,1120,UNORTHODOX HIGH
SALE_06_2026,Hedigalla,FBOPF1,0,1600,UNORTHODOX HIGH
SALE_06_2026,Susantha,BOP1,0,2950,UNORTHODOX MEDIUM
SALE_06_2026,Rothschild,CTCPF1,0,1180,UNORTHODOX MEDIUM
SALE_06_2026,Pothotuwa,BOP1,1,2850,UNORTHODOX MEDIUM
SALE_06_2026,Duckwari,CTCBP1,1,1100,UNORTHODOX MEDIUM
SALE_06_2026,Kiruwanaganga,OP1,1,3700,UNORTHODOX MEDIUM
SALE_06_2026,Miriswatta,OP,0,1700,UNORTHODOX MEDIUM
SALE_06_2026,Liyonta,OPA,0,1700,UNORTHODOX LOW
SALE_06_2026,Ceciliyan,CTCPF1,1,1340,UNORTHODOX LOW
SALE_06_2026,Liyonta,PEK,0,2500,UNORTHODOX LOW
SALE_06_2026,Kalubowitiyana,CTCPF1,0,1340,UNORTHODOX LOW
SALE_06_2026,Nilgiri,PEK1,0,2250,UNORTHODOX LOW
SALE_06_2026,Hingalgoda,CTCPF1,0,1340,UNORTHODOX LOW
SALE_06_2026,Ceciliyan,CTCBP1,0,1400,UVA MEDIUM
SALE_06_2026,Pettiagalla,BOP,0,1420,UVA MEDIUM
SALE_06_2026,Aruna Passara,FBOPFSp,0,3600,PREMIUM FLOWERY
SALE_06_2026,Dickwella,BOPSp,1,1060,PREMIUM FLOWERY
SALE_06_2026,El Teb,BOPF,0,1280,PREMIUM FLOWERY
SALE_06_2026,Dickwella,BOPFSp,1,1460,DUSTS
SALE_06_2026,Mattakelle,DUST1,0,1650,DUSTS
SALE_06_2026,Aruna Passara,FBOP,0,1700,DUSTS
SALE_06_2026,Dickwella,FBOP1,0,1460,DUSTS
SALE_06_2026,Halpewatta Uva,FBOP1,1,1120,OFF GRADES
SALE_06_2026,Sarnia Plaiderie,FBOPF1,0,1550,OFF GRADES
SALE_06_2026,Sarnia Plaiderie,OP,1,1320,OFF GRADES
SALE_06_2026,Sarnia Plaiderie,OPA,1,1160,OFF GRADES
SALE_06_2026,Aruna Keppetipola,OPA,0,1160,OFF GRADES
SALE_06_2026,Pettiagalla,OP1,0,1700,OFF GRADES
SALE_06_2026,Dickwella,PEK,0,1440,OFF GRADES
SALE_06_2026,Kothmale Hills,BP,0,1220,OFF GRADES
SALE_06_2026,Liyonta,BOP1A,0,1400,OFF GRADES
SALE_10_2026,Ancoombra,BOP,0,1750,WESTERN HIGH
SALE_10_2026,Kenilworth,BOP,0,1750,WESTERN HIGH
SALE_10_2026,Dartry Valley,BOP,1,1600,WESTERN HIGH
SALE_10_2026,Nayapane,BOP,0,1600,WESTERN HIGH
SALE_10_2026,Harangalla,BOP,1,1500,WESTERN HIGH
SALE_10_2026,Doombagastalawa,BOP,1,1500,WESTERN HIGH
SALE_10_2026,Windsorforest,BOPSp,1,1700,WESTERN HIGH
SALE_10_2026,Vellai Oya,BOPF,1,1260,WESTERN HIGH
SALE_10_2026,Windsorforest,BOPF,1,1020,WESTERN HIGH
SALE_10_2026,Craighead,BOPF,1,1020,WESTERN HIGH
SALE_10_2026,Imboolpittia,BOPF,1,1020,WESTERN HIGH
SALE_10_2026,Doombagastalawa,BOPF,1,960,WESTERN HIGH
SALE_10_2026,Craighead,BOPFSp,1,1340,WESTERN HIGH
SALE_10_2026,Dartry Valley,BOPFSp,1,1200,WESTERN HIGH
SALE_10_2026,Harangalla,BOPFSp,1,1080,WESTERN HIGH
SALE_10_2026,Harangalla,BOP1,1,1750,WESTERN HIGH
SALE_10_2026,Dartry Valley,BOP1,1,1650,WESTERN HIGH
SALE_10_2026,Harangalla,FBOP,1,2350,WESTERN HIGH
SALE_10_2026,Dartry Valley,FBOP,1,1900,WESTERN HIGH
SALE_10_2026,Craighead,FBOP,1,1850,WESTERN HIGH
SALE_10_2026,Craighead,FBOP1,1,1360,WESTERN HIGH
SALE_10_2026,Cooroondoowatte,FBOPF,1,1040,WESTERN HIGH
SALE_10_2026,BTS Super,FBOPF,0,1040,WESTERN HIGH
SALE_10_2026,Imboolpittia,FBOPF1,1,1700,NUWARA ELIYAS
SALE_10_2026,Dartry Valley,FBOPF1,1,1550,NUWARA ELIYAS
SALE_10_2026,New Rothschild,FBOPF1,0,1550,NUWARA ELIYAS
SALE_10_2026,Ancoombra,FBOPF1,0,1550,NUWARA ELIYAS
SALE_10_2026,Craighead,FBOPF1,1,1480,NUWARA ELIYAS
SALE_10_2026,Harangalla,FBOPF1,1,1480,NUWARA ELIYAS
SALE_10_2026,Cooroondoowatte,OP,1,1280,NUWARA ELIYAS
SALE_10_2026,Dartry Valley,OP,1,1280,NUWARA ELIYAS
SALE_10_2026,Harangalla,OP,0,1280,NUWARA ELIYAS
SALE_10_2026,Dartry Valley,OPA,1,1280,NUWARA ELIYAS
SALE_10_2026,Cooroondoowatte,OP1,1,1650,NUWARA ELIYAS
SALE_10_2026,Maussawa Valley,OP1,0,1650,NUWARA ELIYAS
SALE_10_2026,Harangalla,OP1,1,1600,UDAPUSSELLAWAS
SALE_10_2026,BTS Super,OP1,0,1600,UDAPUSSELLAWAS
SALE_10_2026,Dartry Valley,OP1,1,1550,UDAPUSSELLAWAS
SALE_10_2026,Greenwood,OP1,0,1550,UDAPUSSELLAWAS
SALE_10_2026,New Baddegama Super,OP1,0,1550,UDAPUSSELLAWAS
SALE_10_2026,Kenilworth,OP1,0,1550,UDAPUSSELLAWAS
SALE_10_2026,Rilagala,PEK,1,1550,UDAPUSSELLAWAS
SALE_10_2026,Dartry Valley,PEK,1,1460,UDAPUSSELLAWAS
SALE_10_2026,Dartry Valley,PEK1,1,2100,UDAPUSSELLAWAS
SALE_10_2026,WESTERN HIGH Blairlomond,OP,1,1120,WESTERN HIGH
SALE_10_2026,Bogawantalawa,BOP,0,1600,WESTERN HIGH
SALE_10_2026,Tillyrie,BOP,1,1550,WESTERN HIGH
SALE_10_2026,Holyrood,BOP,0,1550,WESTERN HIGH
SALE_10_2026,Wattegodde,BOP,0,1550,WESTERN HIGH
SALE_10_2026,Great Western,BOP,0,1550,WESTERN HIGH
SALE_10_2026,Norwood,BOPSp,1,1550,WESTERN HIGH
SALE_10_2026,Somerset,BOPSp,1,1550,WESTERN HIGH
SALE_10_2026,Tillyrie,BOPSp,1,1500,WESTERN HIGH
SALE_10_2026,Queensberry,BOPSp,1,1400,WESTERN HIGH
SALE_10_2026,Somerset,BOPF,1,1600,WESTERN HIGH
SALE_10_2026,Norwood,BOPF,1,1600,WESTERN HIGH
SALE_10_2026,Craig,BOPSp,0,1240,UVA HIGH
SALE_10_2026,LOW GROWNS Nayabedde,BOPF,1,1280,LOW GROWNS
SALE_10_2026,Andaradeniya Super,BOP,0,2250,LOW GROWNS
SALE_10_2026,Stream Line,BOPSp,0,2200,LOW GROWNS
SALE_10_2026,Rajjuruwatta Super,BOPF,0,1950,LOW GROWNS
SALE_10_2026,Ceciliyan,BOPF,1,1380,LOW GROWNS
SALE_10_2026,Hidellana,BOPF,1,1380,UVA HIGH
SALE_10_2026,Palmgarden,BOPF,1,1340,UVA HIGH
SALE_10_2026,Sithaka,BOPF,0,1340,UVA HIGH
SALE_10_2026,Kings Bru,BOPFSp,0,1950,UVA HIGH
SALE_10_2026,Sithaka,FBOP,0,2800,UVA HIGH
SALE_10_2026,Athukorala Group Super,FBOP1,0,1850,UVA HIGH
SALE_10_2026,Kingsbru,FBOP1,0,1850,UVA HIGH
SALE_10_2026,New Vithanakande,FBOPF,0,1550,UVA HIGH
SALE_10_2026,Lumbini,FBOPF,0,1440,UVA HIGH
SALE_10_2026,Ceyenta,FBOPF,0,1440,UVA HIGH
SALE_10_2026,Hidellana,FBOPF,1,1420,UVA HIGH
SALE_10_2026,Lumbini,FBOPF1,0,1650,UVA HIGH
SALE_10_2026,Sithaka,FBOPF1,0,1650,UVA HIGH
SALE_10_2026,Pothotuwa,FBOPF1,1,1600,UVA HIGH
SALE_10_2026,Adams View,FBOPF1,1,1600,UVA HIGH
SALE_10_2026,Hedigalla,FBOPF1,0,1600,UVA HIGH
SALE_10_2026,Gunawardana,FBOPF1,1,1550,UVA HIGH
SALE_10_2026,Lakvinka,FBOPF1,0,1550,UVA HIGH
SALE_10_2026,Kolonna Super,FBOPF1,0,1550,UNORTHODOX HIGH
SALE_10_2026,Op Lanka,FBOPF1,0,1550,UNORTHODOX HIGH
SALE_10_2026,Elaine Super,FBOPF1,0,1550,UNORTHODOX HIGH
SALE_10_2026,Pothotuwa,BOP1,1,2950,UNORTHODOX MEDIUM
SALE_10_2026,Sithaka,BOP1,0,2950,UNORTHODOX MEDIUM
SALE_10_2026,Lions,BOP1,0,2950,UNORTHODOX MEDIUM
SALE_10_2026,Pothotuwa,OP1,1,3700,UNORTHODOX MEDIUM
SALE_10_2026,HPP Tea,OP,0,1650,UNORTHODOX LOW
SALE_10_2026,Liyonta,OPA,0,1950,UNORTHODOX LOW
SALE_10_2026,Liyonta,PEK,0,2650,UNORTHODOX LOW
SALE_10_2026,Andaradeniya Super,PEK1,0,2250,UNORTHODOX LOW
SALE_10_2026,Dampahala,PEK1,0,2250,PREMIUM FLOWERY
SALE_10_2026,Renukanda,PEK1,0,2250,PREMIUM FLOWERY
SALE_10_2026,New Batuwangala,PEK1,0,2250,PREMIUM FLOWERY
SALE_10_2026,UVA MEDIUM Morawakkorale,FBOPFExSp,1,3050,UVA MEDIUM
SALE_10_2026,Tinioya,BOP,0,1380,UVA MEDIUM
SALE_10_2026,Halpewatte Uva,BOPSp,0,1400,DUSTS
SALE_10_2026,Halpewatte Uva,BOPF,0,1320,DUSTS
SALE_10_2026,High Spring,BOPFSp,0,1360,DUSTS
SALE_10_2026,Sarnia Plaiderie,BOP1,0,1800,DUSTS
SALE_10_2026,Aruna Keppetipola,FBOP,0,1600,DUSTS
SALE_10_2026,Sarnia Plaiderie,FBOP1,1,1160,DUSTS
SALE_10_2026,Dickwella,FBOP1,0,1160,DUSTS
SALE_10_2026,Uva,FBOPF,1,1020,OFF GRADES
SALE_10_2026,Sarnia Plaiderie,FBOPF1,0,1550,OFF GRADES
SALE_10_2026,Sarnia Plaiderie,OP,0,1300,OFF GRADES
SALE_10_2026,Sarnia Plaiderie,OPA,0,1260,OFF GRADES
